nodes,n_punkte,kappa_mean,spread_pct,cv_pct,eta_growth_const_x
40,42,0.01285047110447913,3.757334254216784,0.9160155338449626,13.751977746108432
120,40,0.03305474168163808,5.922102345612963,1.3131746350278617,12.057096562953936
350,35,0.10227337201068426,2.7983229422952713,0.7551031156259347,3.7925661253231575
