n,pv_share,n_pv,setpoint_mode,scale_mode,lam,base_ok,v_min_base,v_spec_min,v_spec_max,tpf_conv,k_out,k_in,kin_per_kout,err_final,eps_med,eps_max,eps_cf_med,q_max,q_avail,q_util,v_min,v_max,eta_emp,eta2,t_tpf_ms,feas_min,dv_max_vs_nr,nr_conv,nr_iter,nr_vmin,nr_vmax,nr_qmax,t_nr_ms,cls
40,0.25,10,fixed,load,1.0307692307692309,True,0.9759821571906565,1.0,1.0,True,4.0,13.0,3.25,5.98497975623502e-08,2.6843279726647905e-06,0.007407534845366026,0.00013425418767967404,0.017600063717424817,0.0009538740659326094,18.4511397741138,0.998612895344129,0.9999999999861005,0.02659461744838657,0.06601579383690505,0.3521000035107136,115.05817661618632,5.985147655263034e-08,True,3.0,0.998612953547474,1.0000000000000002,0.018187642097473145,10.607299976982176,converged
40,0.25,10,fixed,load,1.3076923076923077,True,0.9674700054066787,1.0,1.0,True,4.0,14.0,3.5,2.254548367996989e-07,5.923885372955232e-06,0.009782146106099007,0.00025833645322853344,0.022999054162977938,0.0009538740659326094,24.11120606417955,0.9982394791043122,0.9999999999437413,0.03682950814635831,0.08736904467258072,0.30170008540153503,90.69291568569982,2.254548367996989e-07,True,3.0,0.9982396963159115,1.0000000000000002,0.023744821548461914,9.797400096431375,converged
40,0.25,10,fixed,load,1.5846153846153845,True,0.9588126800147864,1.0,1.0,True,4.0,16.0,4.0,5.543820051912007e-07,1.0276758067152733e-05,0.012232061445664827,0.0004215269986989423,0.028449903409041636,0.0009538740659326094,29.82563886064558,0.9978656346367921,0.9999999998425135,0.04716732130960394,0.10917297641874701,0.3494999837130308,74.84366828431538,5.543820049691561e-07,True,3.0,0.9978661763704059,1.0000000000000002,0.02935338020324707,10.79469989053905,converged
40,0.25,10,fixed,load,1.8615384615384616,True,0.9500027409617967,1.0,1.0,True,5.0,19.0,3.8,4.930577268691394e-08,7.843758906497563e-06,0.014761848513007674,0.00032546283044553205,0.033953539910742306,0.0009538740659326094,35.59541151540344,0.9974923464011122,0.999999999997763,0.05758775638761459,0.13134912269826818,0.5848999135196209,63.7098994486321,4.9305772908958545e-08,True,3.0,0.9974923931725908,1.0000000000000002,0.03501486778259277,12.30889989528805,converged
40,0.25,10,fixed,load,2.138461538461539,True,0.9410320886044222,1.0,1.0,True,5.0,20.0,4.0,1.1238648234268567e-07,1.0997706724345307e-05,0.017376523464738683,0.00045376274345993345,0.03951065482257612,0.0009538740659326094,41.421248604705774,0.9971182404544767,0.9999999999947692,0.06809166200413065,0.1538662267602956,0.5240000318735838,55.45969664233441,1.1238648200961876e-07,True,3.0,0.9971183461822506,1.0000000000000002,0.04072988033294678,11.22599991504103,converged
40,0.25,10,fixed,load,2.4153846153846157,True,0.9318918787707678,1.0,1.0,True,5.0,20.0,4.0,2.2808080002434394e-07,1.4541466084227213e-05,0.020081577199658043,0.0006034193292686666,0.0451221949751689,0.0009538740659326094,47.30414274451692,0.9967438220003529,0.9999999999891903,0.08862590238629987,0.17671633586711596,0.49540004692971706,49.101260084614545,2.2808080002434394e-07,True,3.0,0.9967440348573128,1.0000000000000002,0.04649949073791504,9.379699942655861,converged
40,0.25,10,fixed,load,2.6923076923076925,True,0.9225724232715161,1.0,1.0,True,5.0,23.0,4.6,3.4987897667981827e-07,1.84011973518394e-05,0.02288308744857091,0.0007742942517669665,0.050789117791908964,0.0009538740659326094,53.24509765579179,0.9963691179717787,0.999999999979848,0.08935927971832193,0.19990035128235453,0.40250003803521395,44.05084476162562,3.4987897656879596e-07,True,3.0,0.9963694586538386,1.0000000000000002,0.05232417583465576,11.225400026887655,converged
40,0.25,10,fixed,load,2.9692307692307693,True,0.9130630725167661,1.0,1.0,True,5.0,24.0,4.8,5.071498722086787e-07,2.253963791122552e-05,0.02578766676921371,0.0009663417147676382,0.05651228875274967,0.0009538740659326094,59.24502066999506,0.9959941192326197,0.9999999999650235,0.10012129748162878,0.22342394281300443,0.7137999637052417,39.94247582012686,5.071498722086787e-07,True,3.0,0.9959946170260139,1.0000000000000002,0.058205246925354004,12.266899924725294,converged
40,0.25,10,fixed,load,3.2461538461538466,True,0.9033520764125803,1.0,1.0,True,5.0,25.0,5.0,8.063332450625182e-07,2.683465421336653e-05,0.028802707037514686,0.0011792967985474812,0.06229269731455602,0.0009538740659326094,65.30494909058254,0.9956187237419917,0.9999999999421564,0.11096828565397601,0.24729638586010746,0.4920000210404396,36.535060821253474,8.063332449514959e-07,True,3.0,0.9956195094261402,1.0000000000000002,0.06414330005645752,11.497800005599856,converged
40,0.25,10,fixed,load,3.5230769230769234,True,0.8934264180932303,1.0,1.0,True,6.0,28.0,4.666666666666667,1.2637484103628083e-07,6.419724828243485e-07,0.03193642567335492,0.00022921176377582224,0.06813120833854722,0.0009538740659326094,71.42578960036496,0.9952440213096929,0.9999999999988115,0.13086871921514617,0.27153072741775963,0.663299928419292,33.66330931565277,1.2637484081423622e-07,True,3.0,0.9952441353046251,1.0000000000000002,0.07013988494873047,11.900599929504097,converged
40,0.25,10,fixed,load,3.8000000000000003,True,0.8832716140364356,1.0,1.0,True,6.0,29.0,4.833333333333333,2.0190513150275535e-07,9.055978972380488e-07,0.0351979219389018,0.0002898053106075025,0.07402899678336623,0.0009538740659326094,77.60877397477786,0.9948683134189156,0.9999999999980348,0.13297608967192226,0.29613746469493885,0.5535000236704946,31.21011268536228,2.0190513172479996e-07,True,3.0,0.994868494109974,1.0000000000000002,0.07619547843933105,9.823400061577559,converged
40,0.25,10,fixed,load,4.0769230769230775,True,0.8728714715353597,1.0,1.0,True,6.0,31.0,5.166666666666667,3.358767187711109e-07,1.3397096992326666e-06,0.038597440306333504,0.00035915495139831775,0.0799870267634155,0.0009538740659326094,83.85491294934371,0.9944922867359284,0.9999999999968724,0.14410215374310084,0.3211323459822369,0.619900063611567,29.09018050296031,3.358767189931555e-07,True,3.0,0.9944925852887798,1.0000000000000002,0.08231151103973389,10.165499988943338,converged
40,0.25,10,fixed,load,4.353846153846154,True,0.8622077921783098,1.0,1.0,True,6.0,32.0,5.333333333333333,3.4011371485842545e-07,1.8720334340548695e-06,0.04214649055205309,0.0004376849170741959,0.08600651105065343,0.0009538740659326094,90.16547794132998,0.9941160781964217,0.9999999999952824,0.1553201890916577,0.34653187785733996,0.5087999161332846,27.23992167238333,3.4011371474740315e-07,True,3.0,0.9941164082857148,1.0,0.08848881721496582,9.584999992512167,converged
40,0.25,10,fixed,load,4.630769230769231,True,0.8512600055229606,1.0,1.0,True,6.0,33.0,5.5,4.85779573122791e-07,2.5431793924744006e-06,0.04585814779358011,0.0005254816999684115,0.0920883589044428,0.0009538740659326094,96.54142217862623,0.9937394913434513,0.9999999999929612,0.1744181505974896,0.3723528600836624,0.6923000328242779,25.61095625675908,4.857795733448356e-07,True,4.0,0.9937399625435197,1.0000000000000002,0.09472846984863281,11.80099998600781,converged
40,0.25,10,fixed,load,4.907692307692308,True,0.8400047121387394,1.0,1.0,True,6.0,35.0,5.833333333333333,5.578380447568421e-07,3.4279653817256067e-06,0.04974713887657226,0.0006224356296221882,0.09823379069421104,0.0009538740659326094,102.98402504335535,0.9933627796544129,0.9999999999899345,0.17813746568839928,0.3986141625637104,0.6212999578565359,24.165823928791482,5.578380452009313e-07,True,4.0,0.9933632475029964,1.0000000000000004,0.10103166103363037,13.302500010468066,converged
40,0.25,10,fixed,load,5.184615384615385,True,0.8284151065814098,1.0,1.0,True,6.0,37.0,6.166666666666667,7.346872423763529e-07,4.402717896387128e-06,0.05383043281939635,0.0007287044391147803,0.10444400225382693,0.0009538740659326094,109.4945401956298,0.9929856768039685,0.9999999999856969,0.18966353550130774,0.4253363278642187,0.7173999911174178,22.875067754553363,7.346872422653306e-07,True,4.0,0.9929862626029965,1.0000000000000004,0.10739970207214355,9.534399956464767,converged
40,0.25,10,fixed,load,5.461538461538462,True,0.8164602398084738,1.0,1.0,True,7.0,40.0,5.714285714285714,4.0336936679707946e-08,3.1145612957548e-06,0.058127599069763614,0.00047039708891129565,0.1107196318891503,0.0009538740659326094,116.07363680749506,0.9926090036112791,1.0000000103992797,0.20129077352284636,0.4525413510663875,0.9156999876722693,21.715205164181647,4.033693645766334e-08,True,4.0,0.9926090072804127,1.0000000000000002,0.11383342742919922,12.922100024297833,converged
40,0.25,10,fixed,load,5.7384615384615385,True,0.8041040621889249,1.0,1.0,True,7.0,41.0,5.857142857142857,2.4921279384582107e-07,4.091275888667567e-06,0.06266119882015089,0.0005413094085156584,0.11706280490287635,0.0009538740659326094,122.7235429536741,0.9922312707080277,0.999999999999397,0.2131443140139092,0.4802519058416657,0.6819999543949962,20.667286416312287,2.4921279373479877e-07,True,4.0,0.9922314809701687,1.0000000000000002,0.12033438682556152,10.6465999269858,converged
40,0.25,10,fixed,load,6.015384615384616,True,0.7913041623508883,1.0,1.0,True,7.0,44.0,6.285714285714286,1.8920767885788337e-07,5.153865009049006e-06,0.06745775588172163,0.0006166351990649094,0.12347457128823858,0.0009538740659326094,129.44535940131323,0.9918535170084015,0.9999999999991687,0.22500547498199733,0.5084936226661112,0.6470000371336937,19.715851236021695,1.8920767885788337e-07,True,4.0,0.9918536831052102,1.0,0.12690401077270508,12.515500071458519,converged
40,0.25,10,fixed,load,6.292307692307693,True,0.7780100738723731,1.0,1.0,True,7.0,46.0,6.571428571428571,2.502453128050419e-07,6.34549710655642e-06,0.07254867114110843,0.000695617735101954,0.13150624137099523,0.0009538740659326094,137.8654122883828,0.9914753960617793,0.9999999999988427,0.2369776001353552,0.5372930216009222,1.025900011882186,18.84816096157575,2.502453128050419e-07,True,4.0,0.9914756131164951,1.0000000000000002,0.13509464263916016,11.71350001823157,converged
40,0.25,10,fixed,load,6.56923076923077,True,0.7641609542638093,1.0,1.0,True,7.0,46.0,6.571428571428571,3.1698516866907056e-07,7.687642556922134e-06,0.07797115763186717,0.0007773488949040066,0.14148224107759427,0.0009538740659326094,148.3238156173856,0.9910970021105607,0.9999999999984125,0.254734900614201,0.5666795807835479,1.3478000182658434,18.053624902305582,3.1698516855804826e-07,True,4.0,0.991097270432983,1.0000000000000002,0.14522874355316162,10.712099960073829,converged
40,0.25,10,fixed,load,6.846153846153847,True,0.7496823255383672,1.0,1.0,True,7.0,50.0,7.142857142857143,3.522320176641003e-07,9.165504979574222e-06,0.0837705148944352,0.0008603284587756631,0.15193599654630677,0.0009538740659326094,159.2830772663453,0.9907183943682791,0.9999999999978535,0.26143713656503687,0.596684935784586,1.041900017298758,17.32336591749322,3.522320176641003e-07,True,4.0,0.9907186544816258,1.0000000000000002,0.15584039688110352,10.783299920149148,converged
40,0.25,10,fixed,load,7.1230769230769235,True,0.7344813667141424,1.0,1.0,True,7.0,51.0,7.285714285714286,2.8960957731971604e-07,1.0850397665525048e-05,0.0900019342553915,0.0009415623440232534,0.16289117118004032,0.0009538740659326094,170.76800491559698,0.9903397196740642,1.0000000568239704,0.27378893079667616,0.627342688397321,1.0043999645859003,16.64988732890817,2.8960957720869374e-07,True,4.0,0.9903397646873583,1.0000000000000002,0.16695380210876465,10.898999986238778,converged
40,0.25,10,fixed,load,7.4,True,0.7184398833769667,1.0,1.0,True,7.0,55.0,7.857142857142857,3.772082701747337e-07,1.2708983159721428e-05,0.09673452921969528,0.001018382236670553,0.1743736965372712,0.0009538740659326094,182.8057840809256,0.989960451026565,0.9999999999963144,0.2911230499188819,0.658690025676172,0.7565000560134649,16.026814622213063,3.772082701747337e-07,True,4.0,0.9899606004730869,1.0000000000000002,0.17859423160552979,12.241199961863458,converged
40,0.25,10,fixed,load,7.676923076923077,True,0.7014033787441072,1.0,1.0,True,7.0,55.0,7.857142857142857,4.009015920347636e-07,1.4745140541967284e-05,0.10405562040996943,0.0010869328851351378,0.1864116513684441,0.0009538740659326094,195.42585130059922,0.9895810521408639,0.9999999999951941,0.29907233881154055,0.6907677479090375,0.8542999858036637,15.448693052674315,4.009015920347636e-07,True,4.0,0.9895811612596821,1.0000000000000004,0.190790057182312,10.332700097933412,converged
40,0.25,10,fixed,load,7.953846153846155,True,0.683163203101023,1.0,1.0,True,7.0,59.0,8.428571428571429,4.359857741498274e-07,1.0592420468201583e-05,0.1120792931219919,0.0011373895003811026,0.19903540164063527,0.0009538740659326094,208.6600409311233,0.9892013548613797,0.9999999999937959,0.31184735296931176,0.7236192618895123,0.9977999143302441,14.910827530530916,4.35985774371872e-07,True,4.0,0.9892014464659641,1.0000000000000004,0.20357179641723633,11.727500008419156,converged
