n,pv_share,lam,q_init_mode,conv,k_out,k_in,eps_med,q_max,t_ms
120,0.1,6.846153846153847,continuation,True,5,28,2.7569222481880575e-06,0.08603107232274963,2.777299960143864
120,0.1,7.1230769230769235,cold_q0,True,7,43,8.273315671100725e-06,0.08601629223364131,4.300500033423305
120,0.1,7.1230769230769235,continuation,True,5,29,3.3620853626382067e-06,0.08601629223382498,3.298099967651069
120,0.1,7.4,cold_q0,True,7,46,1.2341470542651282e-05,0.08600151211582524,4.493899992667139
120,0.1,7.4,continuation,True,5,32,4.199912168110373e-06,0.08600151211600321,3.146400093100965
120,0.1,7.676923076923077,cold_q0,True,8,55,8.337663705070361e-06,0.08598673196917109,6.395700038410723
120,0.1,7.676923076923077,continuation,True,6,38,2.382535754239394e-06,0.08598673196917389,3.9562999736517668
120,0.1,7.953846153846155,cold_q0,True,9,66,9.880770815248935e-06,0.0859719517935836,7.134399958886206
120,0.1,7.953846153846155,continuation,True,6,40,3.5149387618917736e-06,0.08597195179358452,4.002099973149598
120,0.1,8.23076923076923,cold_q0,True,10,80,1.0740498479675081e-05,0.08595717158911044,8.444300037808716
120,0.1,8.23076923076923,continuation,True,7,49,3.853245929687876e-06,0.08595717158910945,4.954900010488927
120,0.1,8.507692307692308,cold_q0,True,12,104,1.1765228013631271e-05,0.08594239135574205,11.88969996292144
120,0.1,8.507692307692308,continuation,True,8,61,4.319371688165381e-06,0.08594239135574107,6.4703000243753195
120,0.1,8.784615384615384,cold_q0,True,15,148,1.7440514786449832e-05,0.08592761109348321,16.86520001385361
120,0.1,8.784615384615384,continuation,True,11,88,4.130083855767382e-06,0.08592761109348317,10.527300066314638
120,0.1,9.061538461538461,cold_q0,True,27,314,2.0629087321576773e-05,0.08591283080233578,33.582799951545894
120,0.1,9.061538461538461,continuation,True,18,171,5.733635706484783e-06,0.08591283080233386,18.705000053159893
120,0.1,9.338461538461539,cold_q0,False,60,3156,0.0013837316974626957,0.08589805048228649,313.8448999961838
120,0.1,9.338461538461539,continuation,False,60,4167,0.0017098768395027262,0.08589805048228553,423.29740000423044
120,0.25,0.2,cold_q0,True,3,8,7.718561543764565e-06,0.08638030562043321,0.9503000183030963
120,0.25,0.2,continuation,True,3,8,7.718561543764565e-06,0.08638030562043321,0.9077000431716442
120,0.25,0.47692307692307695,cold_q0,True,3,8,1.9690811966936883e-05,0.08636581206207722,0.8909000316634774
120,0.25,0.47692307692307695,continuation,True,3,8,1.0868683640161677e-05,0.08637011561864145,0.9028000058606267
120,0.25,0.7538461538461538,cold_q0,True,3,9,3.200354607085392e-05,0.08635131848091883,0.8583000162616372
120,0.25,0.7538461538461538,continuation,True,3,9,1.1118291072924724e-05,0.0863556187176912,1.1214999249204993
120,0.25,1.0307692307692309,cold_q0,True,3,10,4.467766437762691e-05,0.08633686714728948,0.9778999956324697
120,0.25,1.0307692307692309,continuation,True,3,9,1.1383576784486542e-05,0.08634112094177317,0.9777999948710203
120,0.25,1.3076923076923077,cold_q0,True,3,10,5.773620141516338e-05,0.08632237347323457,0.9486000053584576
120,0.25,1.3076923076923077,continuation,True,3,9,1.1617998749958852e-05,0.0863266231459278,0.9407000616192818
120,0.25,1.5846153846153845,cold_q0,True,3,12,7.124557676977224e-05,0.08630787977650767,1.1775000020861626
120,0.25,1.5846153846153845,continuation,True,3,10,1.1800103021548104e-05,0.0863121253281654,1.0807999642565846
120,0.25,1.8615384615384616,cold_q0,True,3,12,8.568938664623921e-05,0.08629338605713925,1.2644999660551548
120,0.25,1.8615384615384616,continuation,True,3,11,1.199157074866995e-05,0.08629762747864986,1.4560000272467732
120,0.25,2.138461538461539,cold_q0,True,4,14,1.3591673485824948e-06,0.08628308467599397,1.9199999514967203
120,0.25,2.138461538461539,continuation,True,3,11,1.2185110355205449e-05,0.08628312962335374,1.297699986025691
120,0.25,2.4153846153846157,cold_q0,True,4,14,1.8178452377939541e-06,0.08626858685745856,1.5951000386849046
120,0.25,2.4153846153846157,continuation,True,3,11,1.237296790531822e-05,0.08626863174824644,1.5075999544933438
120,0.25,2.6923076923076925,cold_q0,True,4,14,2.0000657306927642e-06,0.08625408860426574,1.6784999752417207
120,0.25,2.6923076923076925,continuation,True,3,12,1.2585220634570386e-05,0.08625413385333555,1.3918000040575862
120,0.25,2.9692307692307693,cold_q0,True,4,16,2.5673783691107334e-06,0.08623959136917161,1.9093999871984124
120,0.25,2.9692307692307693,continuation,True,3,13,1.2812116809447482e-05,0.08623963593856396,1.4440000522881746
120,0.25,3.2461538461538466,cold_q0,True,4,16,3.2381582701426084e-06,0.08622509349067993,1.7198000568896532
120,0.25,3.2461538461538466,continuation,True,4,14,3.071295382231811e-07,0.08622513522826904,1.5182000352069736
120,0.25,3.5230769230769234,cold_q0,True,4,18,4.511650309477232e-06,0.0862105955902579,1.9002000335603952
120,0.25,3.5230769230769234,continuation,True,4,16,4.0418446268823994e-07,0.08621063727605321,1.6849000239744782
120,0.25,3.8000000000000003,cold_q0,True,4,19,5.764570640390378e-06,0.08619609767199433,2.3755000438541174
120,0.25,3.8000000000000003,continuation,True,4,16,4.96952236040147e-07,0.08619613930399382,1.7914000200107694
120,0.25,4.0769230769230775,cold_q0,True,5,21,3.602975374675172e-06,0.08618164087182427,2.4115999694913626
120,0.25,4.0769230769230775,continuation,True,4,16,5.683779403368647e-07,0.08618164131211753,1.793400035239756
120,0.25,4.353846153846154,cold_q0,True,5,22,4.206185082575472e-06,0.08616714286080125,3.3434999641031027
120,0.25,4.353846153846154,continuation,True,4,17,6.496252344377211e-07,0.08616714330025488,2.178400056436658
120,0.25,4.630769230769231,cold_q0,True,5,25,4.8032619475886984e-06,0.08615264483197009,2.8704999713227153
120,0.25,4.630769230769231,continuation,True,4,19,7.520868634006804e-07,0.08615264526869905,2.188200014643371
120,0.25,4.907692307692308,cold_q0,True,5,25,5.722717754878115e-06,0.08613814678126566,2.9183999868109822
120,0.25,4.907692307692308,continuation,True,4,19,8.609730227421278e-07,0.08613814721731679,2.1198999602347612
120,0.25,5.184615384615385,cold_q0,True,5,26,6.961769667213098e-06,0.0861236487107072,2.7753999456763268
120,0.25,5.184615384615385,continuation,True,4,19,9.87950794796059e-07,0.08612364914607003,2.0882999524474144
120,0.25,5.461538461538462,cold_q0,True,5,28,8.456221240598216e-06,0.08610915062034989,3.3184000058099627
120,0.25,5.461538461538462,continuation,True,4,21,1.1301815773816309e-06,0.08610915105501206,2.9724999330937862
120,0.25,5.7384615384615385,cold_q0,True,6,31,1.5515308331800422e-06,0.08609465291260962,3.3213000278919935
120,0.25,5.7384615384615385,continuation,True,4,22,1.3024250549468465e-06,0.08609465294408386,2.4753999896347523
120,0.25,6.015384615384616,cold_q0,True,6,34,2.1980640645938457e-06,0.08608015478192353,5.085599957965314
120,0.25,6.015384615384616,continuation,True,5,24,8.084794345988809e-07,0.08608015478619521,3.152000019326806
120,0.25,6.292307692307693,cold_q0,True,6,36,3.114703831344873e-06,0.08606565663136437,4.740800010040402
120,0.25,6.292307692307693,continuation,True,5,26,9.436614813464347e-07,0.08606565663562558,3.2594999065622687
120,0.25,6.56923076923077,cold_q0,True,6,38,4.5076273531912815e-06,0.08605115846096258,4.145100014284253
120,0.25,6.56923076923077,continuation,True,5,27,1.1396657543448567e-06,0.08605115846521047,3.0815000645816326
120,0.25,6.846153846153847,cold_q0,True,7,44,3.802958818430254e-06,0.08603666027463948,4.667999921366572
120,0.25,6.846153846153847,continuation,True,5,29,1.3602337902681582e-06,0.0860366602749518,3.421699977479875
120,0.25,7.1230769230769235,cold_q0,True,7,48,5.699025136760438e-06,0.08602216206452487,5.982799921184778
120,0.25,7.1230769230769235,continuation,True,5,31,1.707661212091433e-06,0.08602216206484194,4.11290000192821
120,0.25,7.4,cold_q0,True,8,56,3.269640772617222e-06,0.08600766383461995,6.48469990119338
120,0.25,7.4,continuation,True,6,37,7.149684659544099e-07,0.08600766383462002,4.201499978080392
120,0.25,7.676923076923077,cold_q0,True,8,61,5.458694147584561e-06,0.08599316558481629,6.7813999485224485
120,0.25,7.676923076923077,continuation,True,6,39,9.892070028962976e-07,0.0859931655848078,4.265700001269579
120,0.25,7.953846153846155,cold_q0,True,9,72,6.24327121772883e-06,0.08597866731516335,7.514699944294989
120,0.25,7.953846153846155,continuation,True,7,47,9.753498409991094e-07,0.0859786673151615,4.968900000676513
120,0.25,8.23076923076923,cold_q0,True,11,91,4.423492767150104e-06,0.08596416902565635,10.14010002836585
120,0.25,8.23076923076923,continuation,True,8,56,8.592482405262014e-07,0.08596416902566023,6.62580004427582
120,0.25,8.507692307692308,cold_q0,True,13,118,5.110340902397509e-06,0.08594967071628959,15.241799992509186
120,0.25,8.507692307692308,continuation,True,9,71,1.2403968621873998e-06,0.08594967071628681,8.215599926188588
120,0.25,8.784615384615384,cold_q0,True,16,175,8.003849028913924e-06,0.08593517238708405,18.2994999922812
120,0.25,8.784615384615384,continuation,True,11,97,1.73353790639746e-06,0.08593517238707743,12.252999935299158
120,0.25,9.061538461538461,cold_q0,True,29,362,1.0876897562695484e-05,0.08592067403800921,40.62260000500828
120,0.25,9.061538461538461,continuation,True,19,193,2.2474830889341165e-06,0.08592067403800734,21.725500002503395
120,0.25,9.338461538461539,cold_q0,False,60,5085,0.0009752740968255807,0.0859061756690946,504.526500008069
120,0.25,9.338461538461539,continuation,False,60,2848,0.00036229023198922484,0.0859061756690918,284.19499995652586
120,0.5,0.2,cold_q0,True,3,8,7.394789184129043e-06,0.0863798463858745,1.1116999667137861
120,0.5,0.2,continuation,True,3,8,7.394789184129043e-06,0.0863798463858745,0.9573999559506774
120,0.5,0.47692307692307695,cold_q0,True,3,8,1.8348017860343248e-05,0.08636535278838163,0.8481000550091267
120,0.5,0.47692307692307695,continuation,True,3,8,1.0442923557059943e-05,0.08636965639181493,0.8393999887630343
120,0.5,0.7538461538461538,cold_q0,True,3,9,2.9606970648290985e-05,0.08635085916806828,0.9183000074699521
120,0.5,0.7538461538461538,continuation,True,3,9,1.0669910963152782e-05,0.08635515945142315,1.1576999677345157
120,0.5,1.0307692307692309,cold_q0,True,3,9,4.1250828462113256e-05,0.08633636552496775,0.9476999985054135
120,0.5,1.0307692307692309,continuation,True,3,9,1.0901356570641077e-05,0.08634066163603504,1.2456000549718738
120,0.5,1.3076923076923077,cold_q0,True,3,10,5.3305083258017206e-05,0.08632187185904866,1.1709000682458282
120,0.5,1.3076923076923077,continuation,True,3,9,1.1129125954083163e-05,0.08632616380074054,1.703999936580658
120,0.5,1.5846153846153845,cold_q0,True,3,12,6.578783899301898e-05,0.08630742034807812,1.3559999642893672
120,0.5,1.5846153846153845,continuation,True,3,11,1.1368872964216417e-05,0.0863116659294622,1.1836999328806996
120,0.5,1.8615384615384616,cold_q0,True,4,14,1.1066995901738341e-07,0.08629712304962447,2.3577000247314572
120,0.5,1.8615384615384616,continuation,True,3,11,1.1598209484596948e-05,0.08629716805453577,1.3365999329835176
120,0.5,2.138461538461539,cold_q0,True,4,14,1.4755681089188424e-07,0.08628262521148443,1.4914999483153224
120,0.5,2.138461538461539,continuation,True,3,11,1.1820231510306128e-05,0.0862826701597772,1.40299997292459
120,0.5,2.4153846153846157,cold_q0,True,4,15,1.9039414397203033e-07,0.08626812756255803,1.6539000207558274
120,0.5,2.4153846153846157,continuation,True,3,12,1.2054934233418726e-05,0.08626817224518459,1.3111999724060297
120,0.5,2.6923076923076925,cold_q0,True,4,17,2.3949317471519376e-07,0.08625362968231273,2.2435999708250165
120,0.5,2.6923076923076925,continuation,True,4,15,2.8757002847560955e-08,0.08625367153063801,1.657900051213801
120,0.5,2.9692307692307693,cold_q0,True,4,17,2.951076956102661e-07,0.08623913178423263,1.7832000739872456
120,0.5,2.9692307692307693,continuation,True,4,15,3.223889104662128e-08,0.08623917357860689,1.6647001029923558
120,0.5,3.2461538461538466,cold_q0,True,4,17,3.575820615422653e-07,0.08622463386628608,1.782699953764677
120,0.5,3.2461538461538466,continuation,True,4,15,3.582708034822974e-08,0.08622467560674171,2.020800020545721
120,0.5,3.5230769230769234,cold_q0,True,4,19,4.2732411226657697e-07,0.08621013592845221,2.6515000499784946
120,0.5,3.5230769230769234,continuation,True,4,16,3.941565486929286e-08,0.08621017761504439,2.122600097209215
120,0.5,3.8000000000000003,cold_q0,True,5,22,2.556294592640098e-07,0.08619567916251239,2.6771000120788813
120,0.5,3.8000000000000003,continuation,True,4,17,3.7246984948882397e-08,0.08619567960337211,1.994500053115189
120,0.5,4.0769230769230775,cold_q0,True,5,22,3.004425201702128e-07,0.08618118113184478,3.145999973639846
120,0.5,4.0769230769230775,continuation,True,4,18,4.741779057425295e-08,0.08618118157200479,2.113900030963123
120,0.5,4.353846153846154,cold_q0,True,5,24,3.4534148102507744e-07,0.08616668308335568,2.6421999791637063
120,0.5,4.353846153846154,continuation,True,4,18,5.175999796439476e-08,0.08616668352079199,2.0366000244393945
120,0.5,4.630769230769231,cold_q0,True,5,24,3.9830346851071983e-07,0.08615218501299901,3.1407999340444803
120,0.5,4.630769230769231,continuation,True,4,19,5.6204080417635184e-08,0.08615218544975276,2.2184000117704272
120,0.5,4.907692307692308,cold_q0,True,5,26,4.5711532592652205e-07,0.08613768692280356,2.687099971808493
120,0.5,4.907692307692308,continuation,True,4,20,6.306549682610312e-08,0.08613768735885663,2.0728999515995383
120,0.5,5.184615384615385,cold_q0,True,5,28,5.210327925740214e-07,0.08612318881276551,3.498799982480705
120,0.5,5.184615384615385,continuation,True,4,21,7.04357757802987e-08,0.08612318924813026,2.4975999258458614
120,0.5,5.461538461538462,cold_q0,True,6,31,2.847462559229819e-08,0.08610869108605368,3.5951000172644854
120,0.5,5.461538461538462,continuation,True,5,24,4.306907780204204e-08,0.08610869109037297,3.027200000360608
120,0.5,5.7384615384615385,cold_q0,True,6,34,3.856941772506766e-08,0.08609419293570493,3.949300036765635
120,0.5,5.7384615384615385,continuation,True,5,24,4.966694556384379e-08,0.08609419293998802,2.6083000702783465
120,0.5,6.015384615384616,cold_q0,True,6,36,6.216941564162272e-08,0.0860796947654926,4.198599955998361
120,0.5,6.015384615384616,continuation,True,5,26,4.783484607168307e-08,0.08607969476975569,3.061500028707087
120,0.5,6.292307692307693,cold_q0,True,6,37,8.591868908611517e-08,0.08606519657541671,4.08330000936985
120,0.5,6.292307692307693,continuation,True,5,27,5.3684801376052486e-08,0.08606519657969122,3.061099909245968
120,0.5,6.56923076923077,cold_q0,True,7,44,7.640729776653137e-08,0.08605069836944994,5.431800032965839
120,0.5,6.56923076923077,continuation,True,5,29,5.590291710184789e-08,0.08605069836976414,3.3478999976068735
120,0.5,6.846153846153847,cold_q0,True,7,47,1.0880851763268721e-07,0.0860362001396907,5.414799903519452
120,0.5,6.846153846153847,continuation,True,6,32,1.8010107591145463e-08,0.08603620013972883,3.786599962040782
120,0.5,7.1230769230769235,cold_q0,True,8,53,2.8361806463060657e-08,0.08602170189010695,6.0755000449717045
120,0.5,7.1230769230769235,continuation,True,6,36,1.7959929127952748e-08,0.0860217018901108,4.052600008435547
120,0.5,7.4,cold_q0,True,8,59,5.130925133718157e-08,0.08600720362064819,6.276800064370036
120,0.5,7.4,continuation,True,6,38,3.695160998399864e-08,0.0860072036206549,4.292200086638331
120,0.5,7.676923076923077,cold_q0,True,9,69,5.888534370724825e-08,0.08599270533132401,7.077899994328618
120,0.5,7.676923076923077,continuation,True,7,45,3.0966588427057915e-08,0.08599270533132498,5.138800013810396
120,0.5,7.953846153846155,cold_q0,True,10,80,4.9470897925887536e-08,0.08597820702215242,8.487400016747415
120,0.5,7.953846153846155,continuation,True,7,51,2.3989008455134036e-08,0.08597820702214767,5.807099980302155
120,0.5,8.23076923076923,cold_q0,True,11,97,8.0261402125835e-08,0.08596370869313438,10.589699959382415
120,0.5,8.23076923076923,continuation,True,8,61,3.467311001756133e-08,0.0859637086931306,6.499799899756908
120,0.5,8.507692307692308,cold_q0,True,13,128,9.919129976682785e-08,0.0859492103442471,13.940599979832768
120,0.5,8.507692307692308,continuation,True,10,80,3.922995695621213e-08,0.0859492103442433,9.274599957279861
120,0.5,8.784615384615384,cold_q0,True,18,195,7.587899930332238e-08,0.08593471197550769,21.11109998077154
120,0.5,8.784615384615384,continuation,True,12,109,5.4335117275058734e-08,0.08593471197550673,13.519400032237172
120,0.5,9.061538461538461,cold_q0,True,31,416,1.5332025453235406e-07,0.08592021358691515,44.43240002728999
120,0.5,9.061538461538461,continuation,True,21,219,7.307147149353209e-08,0.08592021358691326,23.378600017167628
120,0.5,9.338461538461539,cold_q0,False,60,6859,0.0004608297941646273,0.08590571517846192,716.0838000709191
120,0.5,9.338461538461539,continuation,False,60,4080,9.969949581992194e-06,0.08590571517846098,430.4083000170067
350,0.1,0.2,cold_q0,True,3,8,2.3218377472798116e-06,0.08638903870614535,1.1602999875321984
350,0.1,0.2,continuation,True,3,8,2.3218377472798116e-06,0.08638903870614535,1.4531000051647425
350,0.1,0.47692307692307695,cold_q0,True,3,8,6.3908310978629135e-06,0.08638758741625079,0.8841999806463718
350,0.1,0.47692307692307695,continuation,True,2,6,6.6612267355148655e-06,0.08639182445995332,0.6772000342607498
350,0.1,0.7538461538461538,cold_q0,True,3,9,1.0623832370024804e-05,0.0863861361263048,1.2005999451503158
350,0.1,0.7538461538461538,continuation,True,3,9,3.4043437860566157e-06,0.08639044453446572,1.5418999828398228
350,0.1,1.0307692307692309,cold_q0,True,3,10,1.5034911629790449e-05,0.08638472727522159,1.207199995405972
350,0.1,1.0307692307692309,continuation,True,3,9,3.545403781286736e-06,0.08638899303991887,1.0902000358328223
350,0.1,1.3076923076923077,cold_q0,True,3,10,1.963995068870022e-05,0.08638327598239105,1.1017000069841743
350,0.1,1.3076923076923077,continuation,True,3,9,3.6554350152518824e-06,0.08638754153823199,1.2016999535262585
350,0.1,1.5846153846153845,cold_q0,True,3,11,2.4455080288365348e-05,0.08638182468951097,1.35859998408705
350,0.1,1.5846153846153845,continuation,True,3,10,3.7707651322594196e-06,0.08638609003434787,1.1999999405816197
350,0.1,1.8615384615384616,cold_q0,True,3,11,2.9498587506050402e-05,0.0863803733965795,1.457400037907064
350,0.1,1.8615384615384616,continuation,True,3,10,3.897544573706309e-06,0.08638463853256578,1.2898999266326427
350,0.1,2.138461538461539,cold_q0,True,3,12,3.4790603974587754e-05,0.08637892210358711,1.3650000328198075
350,0.1,2.138461538461539,continuation,True,3,10,4.034568547223318e-06,0.08638318703073418,1.4506001025438309
350,0.1,2.4153846153846157,cold_q0,True,4,14,1.2865013587437978e-06,0.08638169285159329,2.0349000114947557
350,0.1,2.4153846153846157,continuation,True,3,11,4.183471098214369e-06,0.08638173552812956,1.5529000665992498
350,0.1,2.6923076923076925,cold_q0,True,4,15,1.6595681942054438e-06,0.0863802413524349,1.8137000733986497
350,0.1,2.6923076923076925,continuation,True,3,12,4.342992204950726e-06,0.086380284026218,1.4446999412029982
350,0.1,2.9692307692307693,cold_q0,True,4,15,2.1035521317157947e-06,0.08637878985322134,1.8099000444635749
350,0.1,2.9692307692307693,continuation,True,3,12,4.51668062341087e-06,0.0863788325242379,1.4314999571070075
350,0.1,3.2461538461538466,cold_q0,True,4,15,2.6285490632126185e-06,0.08637733835396873,1.99709995649755
350,0.1,3.2461538461538466,continuation,True,3,12,4.706492741000606e-06,0.08637738102219877,1.4474999625235796
350,0.1,3.5230769230769234,cold_q0,True,4,18,3.245659551474844e-06,0.08637588706406273,2.1778999362140894
350,0.1,3.5230769230769234,continuation,True,3,13,4.900882506493655e-06,0.08637592952011396,1.6502999933436513
350,0.1,3.8000000000000003,cold_q0,True,4,18,3.821814274638425e-06,0.08637443556467873,2.289299969561398
350,0.1,3.8000000000000003,continuation,True,3,14,5.089952066930757e-06,0.08637447801797962,1.8544000340625644
350,0.1,4.0769230769230775,cold_q0,True,4,18,4.689341897699293e-06,0.08637298406525094,2.6160000124946237
350,0.1,4.0769230769230775,continuation,True,3,14,5.297722073060324e-06,0.08637302651579389,2.060099970549345
350,0.1,4.353846153846154,cold_q0,True,4,18,5.719882920329618e-06,0.08637153256577175,2.1962999599054456
350,0.1,4.353846153846154,continuation,True,4,16,5.944022203594329e-07,0.08637157487203753,2.0546000450849533
350,0.1,4.630769230769231,cold_q0,True,4,20,6.94243572344552e-06,0.0863700810662383,2.608100068755448
350,0.1,4.630769230769231,continuation,True,4,17,6.802062352373537e-07,0.08637012336975089,2.283999929204583
350,0.1,4.907692307692308,cold_q0,True,5,22,4.495977156048447e-06,0.08636867144417378,2.652799943462014
350,0.1,4.907692307692308,continuation,True,4,17,7.900098345314644e-07,0.08636867186742235,2.157700015231967
350,0.1,5.184615384615385,cold_q0,True,5,24,5.421859053929838e-06,0.08636721994390631,3.2057000789791346
350,0.1,5.184615384615385,continuation,True,4,18,9.196264106386694e-07,0.0863672203650367,2.4069000501185656
350,0.1,5.461538461538462,cold_q0,True,5,25,6.678727135355501e-06,0.08636576844151114,3.0045999446883798
350,0.1,5.461538461538462,continuation,True,4,20,1.0784904695000433e-06,0.08636576886260154,2.405200037173927
350,0.1,5.7384615384615385,cold_q0,True,5,25,8.18647667820512e-06,0.08636431693908835,5.3582999389618635
350,0.1,5.7384615384615385,continuation,True,4,20,1.2291862381459466e-06,0.0863643173601226,2.7581999311223626
350,0.1,6.015384615384616,cold_q0,True,5,28,1.0031924047930869e-05,0.08636286543657037,3.616499947384
350,0.1,6.015384615384616,continuation,True,4,21,1.4191917080951486e-06,0.08636286585759605,2.978999982587993
350,0.1,6.292307692307693,cold_q0,True,6,31,3.171911430117291e-06,0.08636141434941456,3.6871000193059444
350,0.1,6.292307692307693,continuation,True,4,23,1.6714003510009414e-06,0.08636141435501428,2.793199964798987
350,0.1,6.56923076923077,cold_q0,True,6,33,4.254939500556217e-06,0.08635996284680895,4.356799996457994
350,0.1,6.56923076923077,continuation,True,5,24,1.167778070256928e-06,0.08635996285098356,3.1124999513849616
350,0.1,6.846153846153847,cold_q0,True,6,38,5.7656707871702025e-06,0.08635851134412532,4.563200054690242
350,0.1,6.846153846153847,continuation,True,5,27,1.4174812189841591e-06,0.08635851134830087,3.346199984662235
350,0.1,7.1230769230769235,cold_q0,True,7,41,4.910051102874188e-06,0.08635705984551341,4.9770999467000365
350,0.1,7.1230769230769235,continuation,True,5,28,1.7267598715729186e-06,0.08635705984557249,3.485900000669062
350,0.1,7.4,cold_q0,True,7,46,7.061670726817543e-06,0.08635560834273459,6.265799980610609
350,0.1,7.4,continuation,True,5,30,2.152335773537583e-06,0.08635560834279271,3.7848999490961432
350,0.1,7.676923076923077,cold_q0,True,8,54,4.19235238912844e-06,0.08635415683994813,8.15899996086955
350,0.1,7.676923076923077,continuation,True,6,37,1.1638361856192409e-06,0.0863541568399482,4.914900055155158
350,0.1,7.953846153846155,cold_q0,True,8,60,7.222271435916564e-06,0.0863527053370722,7.944599958136678
350,0.1,7.953846153846155,continuation,True,6,40,1.6045012579439285e-06,0.08635270533706942,4.890100099146366
350,0.1,8.23076923076923,cold_q0,True,9,75,8.423882268161542e-06,0.08635125383414007,9.418100002221763
350,0.1,8.23076923076923,continuation,True,7,48,1.6579793710911e-06,0.0863512538341392,7.420899928547442
350,0.1,8.507692307692308,cold_q0,True,11,94,7.340930813775616e-06,0.08634980233115848,12.766600004397333
350,0.1,8.507692307692308,continuation,True,8,60,1.6950207902781564e-06,0.0863498023311595,8.182299905456603
350,0.1,8.784615384615384,cold_q0,True,14,135,7.887279670098906e-06,0.08634835082813117,16.084800008684397
350,0.1,8.784615384615384,continuation,True,10,82,2.0007491197019597e-06,0.08634835082813029,10.001800023019314
350,0.1,9.061538461538461,cold_q0,True,21,235,1.2804471203660476e-05,0.08634689932505529,30.114400084130466
350,0.1,9.061538461538461,continuation,True,14,129,3.3214214276382884e-06,0.08634689932505347,16.331300023011863
350,0.1,9.338461538461539,cold_q0,False,60,1275,0.0003624094219921007,0.08634544782192231,157.82639989629388
350,0.1,9.338461538461539,continuation,False,60,913,2.4997603264813386e-05,0.08634544782192334,107.34609991777688
350,0.25,0.2,cold_q0,True,3,8,2.1186652107675676e-06,0.08638889887251243,1.140700071118772
350,0.25,0.2,continuation,True,3,8,2.1186652107675676e-06,0.08638889887251243,1.2398000108078122
350,0.25,0.47692307692307695,cold_q0,True,3,8,5.416350054045622e-06,0.08638744758234557,1.0504999663680792
350,0.25,0.47692307692307695,continuation,True,3,8,3.072960711169307e-06,0.08639175536001144,1.0995999909937382
350,0.25,0.7538461538461538,cold_q0,True,3,9,8.852736526042493e-06,0.08638599629211208,1.5450000064447522
350,0.25,0.7538461538461538,continuation,True,3,9,3.133321388816495e-06,0.08639030471434553,1.1864000698551536
350,0.25,1.0307692307692309,cold_q0,True,3,9,1.244000396551638e-05,0.08638454500183099,1.1594999814406037
350,0.25,1.0307692307692309,continuation,True,3,9,3.197278700508663e-06,0.08638885321251012,1.1363000376150012
350,0.25,1.3076923076923077,cold_q0,True,3,10,1.6189492387787746e-05,0.08638313614778134,1.26400007866323
350,0.25,1.3076923076923077,continuation,True,3,9,3.265281490489179e-06,0.08638740171054905,1.2080000014975667
350,0.25,1.5846153846153845,cold_q0,True,3,12,2.003270292329095e-05,0.08638168485461949,1.6478999750688672
350,0.25,1.5846153846153845,continuation,True,3,10,3.336976839928889e-06,0.08638595020638505,1.5708999708294868
350,0.25,1.8615384615384616,cold_q0,True,3,12,2.403226673131495e-05,0.08638023356141289,1.6423999331891537
350,0.25,1.8615384615384616,continuation,True,3,11,3.421272950755623e-06,0.08638449870360908,1.3755999971181154
350,0.25,2.138461538461539,cold_q0,True,4,14,8.004129537945447e-07,0.08638300452204818,1.7596000107005239
350,0.25,2.138461538461539,continuation,True,3,11,3.5172279005156626e-06,0.0863830472014919,1.4956999802961946
350,0.25,2.4153846153846157,cold_q0,True,4,14,1.0733876453918876e-06,0.08638155302265181,1.8038999987766147
350,0.25,2.4153846153846157,continuation,True,3,11,3.634416261703091e-06,0.086381595699329,1.524199964478612
350,0.25,2.6923076923076925,cold_q0,True,4,15,1.4031226355593202e-06,0.08638010131376603,1.9315999234095216
350,0.25,2.6923076923076925,continuation,True,3,12,3.7640960505846733e-06,0.08638014419713565,1.5411999775096774
350,0.25,2.9692307692307693,cold_q0,True,4,16,1.8232726489942336e-06,0.0863786502352544,2.1759000374004245
350,0.25,2.9692307692307693,continuation,True,3,13,3.89087302494722e-06,0.08637869269486613,1.6815999988466501
350,0.25,3.2461538461538466,cold_q0,True,4,16,2.3281665918084633e-06,0.0863771987356962,2.152099972590804
350,0.25,3.2461538461538466,continuation,True,4,14,2.4962890626274427e-07,0.08637724105101079,1.8532000249251723
350,0.25,3.5230769230769234,cold_q0,True,4,17,2.9432489728010986e-06,0.08637574723399694,2.1034000674262643
350,0.25,3.5230769230769234,continuation,True,4,16,2.865438078027217e-07,0.08637578954864987,2.9431000584736466
350,0.25,3.8000000000000003,cold_q0,True,4,19,3.6636898126051738e-06,0.08637429573434066,2.47269996907562
350,0.25,3.8000000000000003,continuation,True,4,16,3.288199022141395e-07,0.08637433804624137,2.0788999972864985
350,0.25,4.0769230769230775,cold_q0,True,5,21,2.3331850817231674e-06,0.08637288612042149,2.5522999931126833
350,0.25,4.0769230769230775,continuation,True,4,16,3.763509066177369e-07,0.08637288654377764,1.9867999944835901
350,0.25,4.353846153846154,cold_q0,True,5,22,2.850502594479374e-06,0.0863714346179511,2.651499933563173
350,0.25,4.353846153846154,continuation,True,4,17,4.301322885129223e-07,0.0863714350412663,2.4800999090075493
350,0.25,4.630769230769231,cold_q0,True,5,24,3.468615174638821e-06,0.0863699831175104,3.0175999272614717
350,0.25,4.630769230769231,continuation,True,4,19,4.956176280599794e-07,0.08636998353869976,2.549600088968873
