nodes,pv_ratio,n_pv,rx,mode,variant,load_factor,r_ohm_km,x_ohm_km,z_abs_ohm_km,z_rel,line_factor,decoupled,exact_sens,skipped,nr_conv,nr_iter,nr_v_min,nr_err,t_inner_s,inner_iter_pq,inner_conv_pq,v_min,eta_emp,eta_inf,eta_1,eta_2,eta_thev,eta_fit,eta_fit_r2,eta_fit_n,eta_fit_method,res_hist,kappa_emp,x_kk_mean,x_kk_min,rx_diag_mean,diag_dom_min,offdiag_ratio,cond_xpp,rho_jacobi,t_outer_s,outer_iter,inner_total,outer_conv,v_err_final,q_max_final,sens_error_first,sens_error_median,sens_error_max,v_err_hist,q_max_hist,sens_err_hist,error
40,0.25,10.0,0.1,const_x,coupled,2.0,0.06513333333333333,0.6513333333333333,0.6545818987890073,0.9922257458316257,3.0,False,False,,True,3.0,1.0,,0.0004751000087708235,7.0,True,0.997498254706631,0.011488313291091082,0.013426295938189678,0.02719155107038194,0.013559655254678369,0.004531925178396993,0.011458330985813317,0.9999999848759551,4.0,logfit,1.278788e-02;1.499650e-04;1.729954e-06;1.985032e-08;2.273833e-10;2.602807e-12;2.972133e-14,0.011490400341934957,0.014533884297520658,0.010765840220385679,0.0999999999999999,0.5000000000000002,1.1851851851851847,15.128258765033229,1.355746695085669,0.0008249999955296516,3.0,12.0,True,4.025975997024034e-08,0.4477319309239168,0.0019472395131872472,0.003139381287249463,0.004331523061311679,4.787293e-03;9.294640e-06;4.025976e-08,4.468656e-01;4.477319e-01,1.947240e-03;4.331523e-03,
40,0.25,10.0,0.1468,const_x,coupled,2.0,0.09561573333333334,0.6513333333333333,0.6583141192257554,0.9978831054581468,3.0,False,False,,True,3.0,1.0,,0.00048560003051534295,7.0,True,0.99690411399071,0.011566327013348539,0.013518948270165077,0.027379194827699477,0.013653227874104605,0.004563199137949916,0.011536214753166536,0.9999999851714294,4.0,logfit,1.286782e-02;1.518449e-04;1.763547e-06;2.037316e-08;2.349561e-10;2.707835e-12;3.113669e-14,0.01148921717154593,0.014533884297520649,0.010765840220385662,0.14679999999999982,0.5000000000000002,1.1851851851851842,15.128258765033234,1.3557466950856683,0.00028440001187846065,3.0,12.0,True,4.1214712309667334e-08,0.4475800794263979,0.001970394610896817,0.003176566047559625,0.004382737484222433,4.787195e-03;9.403902e-06;4.121471e-08,4.467039e-01;4.475801e-01,1.970395e-03;4.382737e-03,
40,0.25,10.0,0.2154,const_x,coupled,2.0,0.1402972,0.6513333333333333,0.6662720281078526,1.0099458314369842,3.0,False,False,,True,3.0,0.9996680899142255,,0.00022109999554231763,7.0,True,0.9960320333765731,0.01172476167251143,0.01370633940156572,0.02775870795202469,0.013842480304653933,0.004626451325337445,0.011694111135034841,0.9999999848276069,4.0,logfit,1.303382e-02;1.557867e-04;1.834129e-06;2.147874e-08;2.510976e-10;2.933432e-12;3.412407e-14,0.01148724140396909,0.01453388429752068,0.010765840220385693,0.21540000000000012,0.49999999999999983,1.185185185185186,15.128258765033282,1.355746695085669,0.00031589996069669724,3.0,12.0,True,4.328889846583195e-08,0.4473639762445272,0.002019655525444069,0.003255778449489576,0.0044919013735350835,4.787049e-03;9.637130e-06;4.328890e-08,4.464665e-01;4.473640e-01,2.019656e-03;4.491901e-03,
40,0.25,10.0,0.3162,const_x,coupled,2.0,0.20595159999999998,0.6513333333333333,0.6831187105135323,1.0354823029551987,3.0,False,False,,True,3.0,0.9986769953983626,,0.00022769998759031296,7.0,True,0.9947480462380542,0.012049400328212244,0.01408920551342587,0.028534105982999974,0.014229149309226962,0.004755684330499999,0.012017806375804374,0.9999999845294827,4.0,logfit,1.337919e-02;1.641503e-04;1.986129e-06;2.390269e-08;2.871692e-10;3.447687e-12;4.119740e-14,0.011484410600188509,0.014533884297520654,0.010765840220385672,0.3161999999999999,0.5000000000000001,1.185185185185185,15.12825876503322,1.3557466950856665,0.0002835000050254166,3.0,12.0,True,4.7909982869853707e-08,0.4470604069620275,0.002125153058094161,0.0034255678989780973,0.004725982739862034,4.786830e-03;1.013761e-05;4.790998e-08,4.461170e-01;4.470604e-01,2.125153e-03;4.725983e-03,
40,0.25,10.0,0.4642,const_x,coupled,2.0,0.3023489333333333,0.6513333333333333,0.7180877304333472,1.0884889044746262,3.0,False,False,,True,3.0,0.9967866388673302,,0.0002484999713487923,7.0,True,0.9928572596277906,0.012709997876611371,0.014866898893308379,0.030109126327667317,0.015014567281063694,0.005018187721277887,0.012676493226211429,0.9999999838200522,4.0,logfit,1.408862e-02;1.820167e-04;2.323076e-06;2.949048e-08;3.737211e-10;4.732660e-12;5.955123e-14,0.011480181482479465,0.014533884297520661,0.010765840220385672,0.4642000000000001,0.49999999999999994,1.1851851851851851,15.128258765033259,1.3557466950856674,0.00027089996729046106,3.0,12.0,True,5.863488161672592e-08,0.4466448273693064,0.0023516811176288507,0.0037903501555128466,0.0052290191933968425,4.786495e-03;1.121341e-05;5.863488e-08,4.456024e-01;4.466448e-01,2.351681e-03;5.229019e-03,
40,0.25,10.0,0.6813,const_x,coupled,2.0,0.4437534,0.6513333333333333,0.7881320898952605,1.1946632685029805,3.0,False,False,,True,3.0,0.994001497624514,,0.0002408000291325152,7.0,True,0.9900715629900959,0.014020972674994896,0.016409008882714786,0.0332322782920016,0.01657199458025414,0.005538713048666936,0.013954306321955028,0.9999997485149518,5.0,logfit,1.550272e-02;2.203835e-04;3.102916e-06;4.345314e-08;6.074542e-10;8.485547e-12;1.174849e-13,0.011449747648376932,0.014533884297520658,0.010765840220385667,0.6812999999999997,0.49999999999999967,1.1851851851851853,15.12825876503325,1.3557466950856685,0.0002799999783746898,3.0,12.0,True,8.538033036131765e-08,0.4461000473277937,0.0028388773412337774,0.004575184534978544,0.006311491728723309,4.785977e-03;1.352784e-05;8.538033e-08,4.448444e-01;4.461000e-01,2.838877e-03;6.311492e-03,
40,0.25,10.0,1.0,const_x,coupled,2.0,0.6513333333333333,0.6513333333333333,0.921124433625676,1.396255197170629,3.0,False,False,,True,3.0,0.9898862476715595,,0.00022109999554231763,7.0,True,0.9859556621537514,0.016510910752124828,0.019338377984686215,0.039164971114128914,0.019530460215102578,0.006527495185688158,0.01641946403511055,0.999999504540913,5.0,logfit,1.818797e-02;3.033299e-04;5.029224e-06;8.293712e-08;1.365301e-09;2.245682e-11;3.647508e-13,0.01143165067421765,0.014533884297520649,0.010765840220385662,1.0,0.5000000000000001,1.1851851851851842,15.12825876503322,1.3557466950856674,0.00029659998835995793,3.0,13.0,True,1.6023728555136785e-07,0.4454398777670882,0.0038900764131474396,0.006271327427093145,0.00865257844103885,4.785157e-03;1.851919e-05;1.602373e-07,4.437248e-01;4.454399e-01,3.890076e-03;8.652578e-03,
40,0.25,10.0,1.4678,const_x,coupled,2.0,0.9560270666666666,0.6513333333333333,1.1568158294691433,1.7535199969757052,3.0,False,False,,True,3.0,0.9837867868142769,,0.0005966000026091933,8.0,True,0.9798556075526815,0.020950690526547307,0.024589889149624868,0.049800572675088146,0.024834133044189938,0.008300095445848013,0.020906038105446792,0.9999999785841919,5.0,logfit,2.297193e-02;4.838567e-04;1.018832e-05;2.133910e-07;4.461382e-09;9.322023e-11;1.946678e-12;3.997025e-14,0.011446828588161005,0.014533884297520686,0.010765840220385698,1.4678000000000004,0.4999999999999996,1.1851851851851867,15.12825876503329,1.3557466950856731,0.0003394000232219696,3.0,13.0,True,4.0192650063719526e-07,0.44477125531269046,0.006164586836996178,0.009940214476498406,0.013715842116000633,4.783823e-03;2.930424e-05;4.019265e-07,4.420665e-01;4.447713e-01,6.164587e-03;1.371584e-02,
40,0.25,10.0,2.1544,const_x,coupled,2.0,1.403232533333333,0.6513333333333333,1.5470283299656133,2.3450103667128217,3.0,False,False,,True,4.0,0.9747027869898683,,0.00024289998691529036,8.0,True,0.9707715468864961,0.02849137997045432,0.03350276894678385,0.06785134612029951,0.03383554176720953,0.011308557686716592,0.0283154922017176,0.9999982879041058,6.0,logfit,3.098358e-02;8.801303e-04;2.519958e-05;7.178217e-07;2.040993e-08;5.799638e-10;1.646439e-11;4.555466e-13,0.011379244417449164,0.014533884297520675,0.010765840220385682,2.1543999999999968,0.4999999999999998,1.1851851851851856,15.128258765033266,1.3557466950856698,0.00035879999632015824,4.0,18.0,True,3.24203216495178e-08,0.44455564968154493,0.011083335001360254,0.024743825667097732,0.024880321429828482,4.781565e-03;5.266305e-05;1.303052e-06;3.242032e-08,4.395996e-01;4.444360e-01;4.445556e-01,1.108334e-02;2.474383e-02;2.488032e-02,
40,0.25,10.0,3.1623,const_x,coupled,2.0,2.0597114,0.6513333333333333,2.160242153648769,3.2745297204925747,3.0,False,False,,True,4.0,0.961067916719939,,0.00027219997718930244,9.0,True,0.957138477922849,0.040806802082253756,0.04812485101549199,0.09746465817278231,0.04860286053256888,0.016244109695463735,0.04053228979301575,0.99999685999219,7.0,logfit,4.382754e-02;1.760839e-03;7.217894e-05;2.945269e-06;1.199560e-07;4.882586e-09;1.986851e-10;8.072100e-12;3.159359e-13,0.011339704926471302,0.014533884297520653,0.01076584022038566,3.1622999999999983,0.4999999999999998,1.185185185185185,15.128258765033264,1.3557466950856658,0.0003601000062189996,4.0,19.0,True,2.5068769249347866e-07,0.44579395547518413,0.021780454300541853,0.0489559229458746,0.04950827444712939,4.777554e-03;1.034363e-04;5.063564e-06;2.506877e-07,4.359046e-01;4.453324e-01;4.457940e-01,2.178045e-02;4.895592e-02;4.950827e-02,
40,0.25,10.0,4.6416,const_x,coupled,2.0,3.0232288,0.6513333333333333,3.092595590804034,4.687806021397824,3.0,False,False,,True,5.0,0.9403518738538279,,0.0002547000185586512,10.0,True,0.9364298808465018,0.0607103273142543,0.07197623389144964,0.14576957403018473,0.07269115194475212,0.0242949290050308,0.06028810944169422,0.999993327734144,8.0,logfit,6.400730e-02;3.754845e-03;2.288517e-04;1.390507e-05;8.432828e-07;5.110791e-08;3.096741e-09;1.875890e-10;1.132637e-11;6.472774e-13,0.01127749281821861,0.014533884297520672,0.010765840220385686,4.641599999999999,0.49999999999999983,1.1851851851851858,15.128258765033273,1.3557466950856698,0.00040870002703741193,5.0,25.0,True,2.46891013633288e-07,0.45182673312906535,0.04517371979928707,0.10435641913489414,0.10580165789287775,4.769971e-03;2.143370e-04;2.207179e-05;2.333529e-06;2.468910e-07,4.303137e-01;4.496274e-01;4.516164e-01;4.518267e-01,4.517372e-02;1.029873e-01;1.057256e-01;1.058017e-01,
40,0.25,10.0,6.8129,const_x,coupled,2.0,4.437468866666666,0.6513333333333333,4.485015613545516,6.798458635122007,3.0,False,False,,False,,,LoadflowNotConverged,0.0002615000121295452,12.0,True,0.9043089110296579,0.09361296528321343,0.11193008961313461,0.2266859573213275,0.11304185717092148,0.037780992886887924,0.09302258948434486,0.9999871780886258,10.0,logfit,9.581828e-02;8.411567e-03;7.883964e-04;7.393623e-05;6.922414e-06;6.476736e-07;6.058301e-08;5.666424e-09;5.299427e-10;4.952827e-11;4.595554e-12;3.931348e-13,0.011189523331724818,0.014533884297520675,0.010765840220385679,6.812899999999995,0.49999999999999933,1.1851851851851867,15.12825876503327,1.3557466950856707,0.07936869998229668,60.0,11269.0,False,0.4118928648162219,3273.889581244466,0.6604216246218022,1.0026641470574345,56.565625818457306,2.736428e-02;1.798089e-02;3.033257e-02;1.156553e-01;1.196796e-01;3.806660e-01;8.128799e-01;1.022714e+01;3.947759e-01;1.196227e+00;4.476471e-01;4.112683e-01;3.792046e-01;3.506712e-01;3.250713e-01;3.142121e-01;3.206321e-01;3.264893e-01;3.318587e-01;3.368019e-01;3.413703e-01;3.456069e-01;3.495482e-01;3.532252e-01;3.566648e-01;3.598900e-01;3.629209e-01;3.657752e-01;3.684683e-01;3.710137e-01;3.734237e-01;3.757090e-01;3.778791e-01;3.799428e-01;3.819078e-01;3.837810e-01;3.855688e-01;3.872769e-01;3.889106e-01;3.904746e-01;3.919733e-01;3.934106e-01;3.947903e-01;3.961157e-01;3.973899e-01;3.986157e-01;3.997958e-01;4.009327e-01;4.020286e-01;4.030856e-01;4.041057e-01;4.050908e-01;4.060425e-01;4.069625e-01;4.078522e-01;4.087131e-01;4.095463e-01;4.103533e-01;4.111351e-01;4.118929e-01,1.354125e+00;2.114244e+00;3.358678e+00;7.807764e+00;1.975671e+01;5.014180e+01;1.193703e+02;4.502053e+03;4.504838e+03;4.631860e+03;4.591133e+03;4.552115e+03;4.514561e+03;4.478280e+03;4.443114e+03;4.408935e+03;4.375637e+03;4.343129e+03;4.311335e+03;4.280189e+03;4.249634e+03;4.219622e+03;4.190108e+03;4.161055e+03;4.132429e+03;4.104198e+03;4.076337e+03;4.048821e+03;4.021627e+03;3.994737e+03;3.968131e+03;3.941794e+03;3.915711e+03;3.889866e+03;3.864249e+03;3.838846e+03;3.813648e+03;3.788644e+03;3.763824e+03;3.739181e+03;3.714706e+03;3.690392e+03;3.666231e+03;3.642217e+03;3.618344e+03;3.594606e+03;3.570998e+03;3.547514e+03;3.524150e+03;3.500901e+03;3.477762e+03;3.454730e+03;3.431801e+03;3.408971e+03;3.386237e+03;3.363595e+03;3.341042e+03;3.318576e+03;3.296192e+03;3.273890e+03,6.604216e-01;1.675744e+00;3.637024e+00;1.172821e+00;2.384854e+00;3.835314e+00;5.656563e+01;7.252592e-03;4.097724e+00;2.831528e-01;9.043745e-01;9.091341e-01;9.130752e-01;9.163588e-01;9.191030e-01;9.213958e-01;9.233038e-01;9.248782e-01;1.002664e+00;1.010564e+00;1.009623e+00;1.008806e+00;1.008092e+00;1.007463e+00;1.006906e+00;1.006411e+00;1.005969e+00;1.005571e+00;1.005213e+00;1.004888e+00;1.004594e+00;1.004325e+00;1.004080e+00;1.003855e+00;1.003648e+00;1.003458e+00;1.003282e+00;1.003119e+00;1.002968e+00;1.002828e+00;1.002697e+00;1.002576e+00;1.002462e+00;1.002355e+00;1.002255e+00;1.002162e+00;1.002073e+00;1.001990e+00;1.001912e+00;1.001838e+00;1.001769e+00;1.001703e+00;1.001640e+00;1.001581e+00;1.001525e+00;1.001471e+00;1.001421e+00;1.001372e+00;1.001326e+00,
40,0.25,10.0,10.0,const_x,coupled,2.0,6.513333333333333,0.6513333333333333,6.5458189878900725,9.922257458316256,3.0,False,False,,False,,,LoadflowNotConverged,0.0002986000035889447,15.0,True,0.8524972909483208,0.15166297139657578,0.18382073122637976,0.37228218593928974,0.18564656667538643,0.06204703098988163,0.15070622171502113,0.9999722398224623,13.0,logfit,1.475065e-01;1.992176e-02;2.994229e-03;4.544829e-04;6.897177e-05;1.046119e-05;1.586279e-06;2.405120e-07;3.646527e-08;5.528582e-09;8.381495e-10;1.270175e-10;1.920047e-11;2.854050e-12;3.757069e-13,0.011038414685826083,0.014533884297520653,0.010765840220385662,10.000000000000002,0.49999999999999994,1.1851851851851845,15.128258765033237,1.3557466950856665,0.0814315999741666,60.0,11810.0,False,54856.794114974524,815641098276.5978,4.12395353487114,1.0618283789636025,81547.29111010952,7.459186e-02;3.670843e-01;4.851196e-01;2.817793e-01;4.945740e-01;7.582287e-01;1.986721e+00;2.073630e+00;2.140538e+00;8.965974e-01;8.663905e-01;7.293745e-01;6.830293e-01;3.739348e-01;6.919799e-01;3.785683e-01;8.770885e-01;8.269975e-01;3.847551e-01;4.479502e-01;3.884462e-01;7.129447e-01;4.032760e-01;7.288181e-01;4.038130e-01;5.488703e-01;3.978623e-01;3.992287e-01;4.605463e-01;5.880373e-01;8.636966e-01;8.086629e-01;4.053580e-01;5.394109e-01;4.266735e-01;5.678190e-01;7.599479e-01;4.105018e-01;7.135650e-01;7.501102e-01;4.132018e-01;7.295408e-01;5.377193e-01;4.156676e-01;6.382972e-01;4.497030e-01;4.179788e-01;4.624767e-01;5.549276e-01;4.204971e-01;4.216517e-01;8.243938e-01;1.613578e-01;2.390382e-01;7.299782e-01;9.517838e-01;2.753200e+01;8.125229e+03;5.323571e+04;5.485679e+04,2.932944e+00;1.392946e+01;2.520002e+01;3.112429e+01;2.751177e+01;4.363006e+01;1.767366e+02;4.728919e+02;1.017582e+03;9.884480e+02;9.597581e+02;9.314879e+02;9.036150e+02;8.761187e+02;8.489800e+02;8.221815e+02;7.957069e+02;7.695412e+02;7.436703e+02;7.180811e+02;6.927615e+02;6.677001e+02;6.428861e+02;6.183095e+02;5.939607e+02;5.698308e+02;5.459114e+02;5.221945e+02;4.986724e+02;4.753380e+02;4.521843e+02;4.292048e+02;4.063933e+02;3.915484e+02;3.916404e+02;4.147119e+02;4.303143e+02;4.320856e+02;4.578548e+02;4.704807e+02;4.733456e+02;4.993305e+02;5.126738e+02;5.147695e+02;5.393089e+02;5.564274e+02;5.572624e+02;5.775621e+02;6.003107e+02;6.023467e+02;6.148679e+02;6.418014e+02;6.503727e+02;6.543034e+02;6.788560e+02;6.983239e+02;7.095115e+04;5.634801e+09;3.980284e+11;8.156411e+11,4.123954e+00;1.218443e+00;6.655184e-01;2.607781e+00;7.242484e-01;9.031817e+00;1.067204e+00;1.049735e+00;1.024523e-01;9.959913e-01;9.556530e-01;9.741779e-01;6.888375e-01;1.459747e+00;6.914051e-01;1.547591e+00;9.899826e-01;6.606373e-01;1.115042e+00;9.031959e-01;1.436076e+00;7.157386e-01;1.408839e+00;7.104910e-01;1.225656e+00;8.071072e-01;1.002509e+00;1.105821e+00;1.162145e+00;1.155393e+00;9.869816e-01;6.899723e-01;1.209735e+00;8.575184e-01;1.201558e+00;1.142400e+00;7.086994e-01;1.379780e+00;1.018280e+00;7.151077e-01;1.384804e+00;8.599599e-01;8.433092e-01;1.302131e+00;8.115428e-01;9.500706e-01;1.072784e+00;1.121646e+00;8.346263e-01;1.001952e+00;1.415212e+00;3.186682e-01;1.414459e+00;2.140179e+00;3.210572e+00;3.004441e+02;8.154729e+04;4.291901e+01;1.061828e+00,
40,0.25,10.0,0.1,const_x,decoupled,2.0,0.06513333333333333,0.6513333333333333,0.6545818987890073,0.9922257458316257,3.0,True,False,,True,3.0,1.0,,0.0002411000314168632,7.0,True,0.997498254706631,0.011488313291091082,0.013426295938189678,0.02719155107038194,0.013559655254678369,0.004531925178396993,0.011458330985813317,0.9999999848759551,4.0,logfit,1.278788e-02;1.499650e-04;1.729954e-06;1.985032e-08;2.273833e-10;2.602807e-12;2.972133e-14,0.011490400341934957,0.014533884297520658,0.010765840220385679,0.0999999999999999,0.5000000000000002,1.1851851851851847,15.128258765033229,1.355746695085669,0.026016200019512326,60.0,3885.0,False,0.27653138160043556,11.773903959594714,1.6424863333411175,1.324142736545137,1.8408633801549976,4.787293e-03;7.814223e-03;9.888787e-03;1.365298e-02;1.833057e-02;2.442052e-02;3.378284e-02;4.377125e-02;6.272913e-02;7.830054e-02;1.194665e-01;1.402473e-01;2.480095e-01;2.597992e-01;5.022541e-01;4.236615e-01;3.356433e-01;1.304177e-01;2.209585e-01;2.170965e-01;5.345251e-01;4.491477e-01;4.424627e-01;3.544824e-01;3.608015e-01;2.016606e-01;5.219646e-01;4.265733e-01;3.290151e-01;1.086232e-01;1.855925e-01;2.008127e-01;4.374418e-01;3.931453e-01;4.872624e-01;4.051370e-01;3.381645e-01;1.458667e-01;2.863380e-01;2.846303e-01;5.365461e-01;4.484911e-01;3.568324e-01;1.953708e-01;5.399968e-01;4.396701e-01;3.197351e-01;7.530693e-02;1.167010e-01;1.302457e-01;2.349881e-01;2.443568e-01;5.039327e-01;4.236928e-01;4.427513e-01;3.759434e-01;3.152943e-01;1.418912e-01;2.773222e-01;2.765314e-01,4.448917e-01;1.939099e-01;6.886020e-01;4.356081e-01;1.098247e+00;8.549319e-01;1.820310e+00;1.734099e+00;3.147564e+00;3.324800e+00;5.712233e+00;6.209008e+00;1.138732e+01;1.184324e+01;2.107061e+01;1.990176e+01;6.222609e+00;6.950460e+00;1.146691e+01;9.681557e+00;2.415473e+01;1.985437e+01;1.833073e+01;1.652138e+01;1.059462e+01;1.137202e+01;2.409451e+01;1.951575e+01;5.822003e+00;6.565989e+00;9.447792e+00;8.378897e+00;1.959453e+01;1.778309e+01;2.186652e+01;1.855183e+01;8.345562e+00;7.804197e+00;1.433737e+01;1.196582e+01;2.483717e+01;1.986694e+01;1.032410e+01;1.105585e+01;2.490785e+01;1.983932e+01;5.613678e+00;5.332353e+00;6.904577e+00;5.852119e+00;1.169700e+01;1.036317e+01;2.186490e+01;1.934098e+01;1.971762e+01;1.729854e+01;8.467356e+00;7.074146e+00;1.410576e+01;1.177390e+01,1.642486e+00;1.254359e+00;1.396938e+00;1.321341e+00;1.360888e+00;1.343717e+00;1.346623e+00;1.358640e+00;1.338836e+00;1.380951e+00;1.335589e+00;1.448424e+00;1.350183e+00;1.283531e+00;1.362784e+00;5.443335e-01;4.970244e-01;1.415815e+00;1.223680e+00;1.629584e+00;1.402119e+00;6.275914e-01;1.209419e+00;7.096691e-01;7.499078e-01;1.739664e+00;1.339470e+00;5.319218e-01;4.160215e-01;1.470830e+00;1.311721e+00;1.548238e+00;1.374739e+00;7.848728e-01;1.319896e+00;5.775911e-01;5.561546e-01;1.568677e+00;1.324143e+00;1.209752e+00;1.396077e+00;5.342624e-01;7.309250e-01;1.840863e+00;1.358432e+00;5.012554e-01;2.907309e-01;1.407479e+00;1.261914e+00;1.495781e+00;1.321264e+00;1.376642e+00;1.359880e+00;6.720924e-01;1.293890e+00;5.949857e-01;5.721906e-01;1.573072e+00;1.316559e+00,
40,0.25,10.0,0.1468,const_x,decoupled,2.0,0.09561573333333334,0.6513333333333333,0.6583141192257554,0.9978831054581468,3.0,True,False,,True,3.0,1.0,,0.0002373000024817884,7.0,True,0.99690411399071,0.011566327013348539,0.013518948270165077,0.027379194827699477,0.013653227874104605,0.004563199137949916,0.011536214753166536,0.9999999851714294,4.0,logfit,1.286782e-02;1.518449e-04;1.763547e-06;2.037316e-08;2.349561e-10;2.707835e-12;3.113669e-14,0.01148921717154593,0.014533884297520649,0.010765840220385662,0.14679999999999982,0.5000000000000002,1.1851851851851842,15.128258765033234,1.3557466950856683,0.03234500001417473,60.0,4034.0,False,0.2676657389699342,14.038513464162369,1.6422881790186452,1.274424148942404,1.7922148613745859,4.787195e-03;7.813132e-03;9.886684e-03;1.364888e-02;1.832409e-02;2.440923e-02;3.376645e-02;4.374403e-02;6.269176e-02;7.824022e-02;1.193899e-01;1.401246e-01;2.479169e-01;2.596002e-01;5.088030e-01;4.269778e-01;3.396874e-01;1.196697e-01;1.862899e-01;1.855594e-01;4.437028e-01;3.989910e-01;2.935217e-01;4.849570e-01;3.990599e-01;2.866922e-01;9.153380e-02;1.009952e-01;1.736501e-01;1.878819e-01;4.340672e-01;3.949448e-01;2.973147e-01;1.975159e-01;5.278451e-01;4.540795e-01;3.270688e-01;1.605762e-01;3.212603e-01;3.137147e-01;4.225855e-01;3.194109e-01;4.251257e-01;3.883724e-01;4.418611e-01;3.378160e-01;3.715434e-01;2.244944e-01;4.859177e-01;3.877038e-01;5.136870e-01;4.286883e-01;3.790281e-01;3.355993e-01;3.894003e-01;2.646569e-01;4.375395e-01;3.397316e-01;3.912515e-01;2.676657e-01,4.446866e-01;1.938112e-01;6.882250e-01;4.352307e-01;1.097530e+00;8.538301e-01;1.818967e+00;1.731530e+00;3.145208e+00;3.318917e+00;5.708877e+00;6.195375e+00;1.138830e+01;1.180984e+01;2.129364e+01;2.000400e+01;7.866473e+00;6.323799e+00;9.917669e+00;8.419039e+00;2.078293e+01;1.736718e+01;1.096108e+01;2.079687e+01;1.791992e+01;7.683679e+00;6.083652e+00;5.001859e+00;9.231770e+00;7.912216e+00;1.996785e+01;1.757484e+01;9.613954e+00;8.228614e+00;2.369189e+01;2.036843e+01;8.381620e+00;7.108009e+00;1.548748e+01;1.354778e+01;1.624952e+01;1.516329e+01;1.976906e+01;1.710842e+01;1.892972e+01;1.714252e+01;1.327633e+01;1.331198e+01;2.277486e+01;1.917779e+01;2.269363e+01;1.912413e+01;1.978915e+01;1.572876e+01;1.592973e+01;1.484600e+01;1.973908e+01;1.763547e+01;1.437200e+01;1.403851e+01,1.642288e+00;1.254265e+00;1.396820e+00;1.321267e+00;1.360741e+00;1.343688e+00;1.346433e+00;1.358688e+00;1.338579e+00;1.381164e+00;1.335223e+00;1.449178e+00;1.349616e+00;1.295571e+00;1.363824e+00;5.450328e-01;4.470697e-01;1.339142e+00;1.199666e+00;1.704467e+00;1.384391e+00;6.190533e-01;1.240973e+00;1.301509e+00;5.131825e-01;3.558977e-01;1.214347e+00;1.495228e+00;1.295477e+00;1.655245e+00;1.389840e+00;5.358439e-01;8.562322e-01;1.792215e+00;1.432180e+00;4.913081e-01;6.340992e-01;1.555652e+00;1.344643e+00;9.194029e-01;1.110131e+00;9.042799e-01;1.384010e+00;7.434197e-01;1.145720e+00;7.672082e-01;8.245314e-01;1.474574e+00;1.256554e+00;8.254749e-01;1.361959e+00;5.909897e-01;1.274424e+00;8.010004e-01;9.546983e-01;1.141886e+00;1.160929e+00;7.925823e-01;9.635042e-01,
