n_bus,seed,n_pv,share,placement,variant,lam,rho,sp_mode,delta,tau,q_lim_pu,pv_p_factor,v_min_base,eta_pq,k_in_pq,depth_pv_mean,r_ohm,x_ohm,cond,rho_jacobi,min_diag_off,offdiag_share,coupling_mean,xkk_mean,converged,conv_share,k_out,k_in,k_ratio,t_pre_ms,t_solve_ms,t_wall_ms,t_per_scen_ms,gflops,n_gemm,pv_v_err,v_min,v_max,q_max,q_med,q_sum,sat_share,eta_final,eps_lin_meas,eps_lin_pred,hist_err,hist_kin,nr_conv,nr_iter,t_nr_ms,err_vm,err_va_deg,err_q_pu,exp
40,0,1,0.02564102564102564,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,5.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.07782014762106246,True,1.0,8,16,2.0,0.2672000009624753,1.02100000003702,4.496600000493345,1.02100000003702,0.19068364347986375,16,4.305758677380922e-07,0.9699999999997905,0.9958538457565167,0.07224716642390508,0.07224716642390508,0.07224716642390508,,,0.14378761149488942,0.15371050434251862,4.921878e-03;5.711497e-04;1.564501e-04;4.708059e-05;1.447510e-05;4.478407e-06;1.388219e-06;4.305759e-07,2;2;2;2;2;2;2;2,True,4.0,5242.223200000808,4.305758676270699e-07,0.000277697434477546,7.94603783607628e-06,E1
40,0,1,0.02564102564102564,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,5.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.07782014762106246,True,1.0,8,16,2.0,0.21129999913682695,1.1300000005576294,4.406100000778679,1.1300000005576294,0.1722902654017043,16,4.305758678491145e-07,0.9699999999997905,0.9958538457565167,0.07224716642390419,0.07224716642390419,0.07224716642390419,,,0.1437876114948753,0.15371050434251862,4.921878e-03;5.711497e-04;1.564501e-04;4.708059e-05;1.447510e-05;4.478407e-06;1.388219e-06;4.305759e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,1,1,0.02564102564102564,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,2.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.031128059048424965,True,1.0,8,16,2.0,0.1525999996374594,0.9732999988045776,4.010600001493003,0.9732999988045776,0.20002876835417535,16,7.24592207457242e-07,0.9736627401612259,0.9970444088374668,0.18771033782673638,0.18771033782673638,0.18771033782673638,,,0.17755489283355338,0.15227640525652852,4.960280e-03;6.473850e-04;1.887468e-04;6.052385e-05;1.987920e-05;6.578629e-06;2.182420e-06;7.245922e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,1,1,0.02564102564102564,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,2.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.031128059048424965,True,1.0,8,16,2.0,0.15859999984968454,1.1277999983576592,4.232900000715745,1.1277999983576592,0.17262635244148902,16,7.245922073462197e-07,0.9736627401612259,0.9970444088374668,0.1877103378267466,0.1877103378267466,0.1877103378267466,,,0.17755489283361753,0.15227640525652852,4.960280e-03;6.473850e-04;1.887468e-04;6.052385e-05;1.987920e-05;6.578629e-06;2.182420e-06;7.245922e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,2,1,0.02564102564102564,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,3.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.04669208857263742,True,1.0,9,18,2.0,0.1771000006556278,1.0925000005954644,4.228800000419142,1.0925000005954644,0.20047963375800598,18,3.6957677174154213e-07,0.9699999999997791,0.9973511502998226,0.1270117083838165,0.1270117083838165,0.1270117083838165,,,0.19242090859213656,0.1519284908124249,4.936116e-03;6.999986e-04;2.139633e-04;7.198158e-05;2.485263e-05;8.654418e-06;3.022591e-06;1.056731e-06;3.695768e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,2,1,0.02564102564102564,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,3.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.04669208857263742,True,1.0,9,18,2.0,0.15640000128769316,1.2689999985013856,4.504700000325101,1.2689999985013856,0.1725957448846765,18,3.6957677174154213e-07,0.9699999999997791,0.9973511502998226,0.12701170838381776,0.12701170838381776,0.12701170838381776,,,0.19242090859214825,0.1519284908124249,4.936116e-03;6.999986e-04;2.139633e-04;7.198158e-05;2.485263e-05;8.654418e-06;3.022591e-06;1.056731e-06;3.695768e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,3,1,0.02564102564102564,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.046692088572637507,True,1.0,8,16,2.0,0.16200000027311035,0.9742000002006534,4.023999999844818,0.9742000002006534,0.1998439745020536,16,5.969350275192298e-07,0.9699999999997678,0.9964176573524618,0.12352539372778017,0.12352539372778017,0.12352539372778017,,,0.16606219701310604,0.1527590340582906,4.955277e-03;6.167502e-04;1.758763e-04;5.509566e-05;1.765941e-05;5.700014e-06;1.843933e-06;5.969350e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,3,1,0.02564102564102564,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.046692088572637507,True,1.0,8,16,2.0,0.1560000000608852,1.1164000006829156,4.162600000199745,1.1164000006829156,0.174389107739974,16,5.969350274082075e-07,0.9699999999997678,0.9964176573524618,0.1235253937277845,0.1235253937277845,0.1235253937277845,,,0.1660621970131469,0.1527590340582906,4.955277e-03;6.167502e-04;1.758763e-04;5.509566e-05;1.765941e-05;5.700014e-06;1.843933e-06;5.969350e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,4,1,0.02564102564102564,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,1.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.015564029524212474,True,1.0,9,18,2.0,0.240999999732594,1.1464999988675117,4.62119999974675,1.1464999988675117,0.1910370695301764,18,3.934244254821806e-07,0.9699999999997887,1.000946875155783,0.3868782135291667,0.3868782135291667,0.3868782135291667,,,0.2061496139310569,0.1513595255948989,4.984227e-03;7.120765e-04;2.188993e-04;7.410138e-05;2.575188e-05;9.027605e-06;3.174267e-06;1.117306e-06;3.934244e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,4,1,0.02564102564102564,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,1.0,0.6416530571848671,0.08300815746246663,1.0,0.0,inf,0.0,0.0,0.015564029524212474,True,1.0,9,18,2.0,0.16150000010384247,1.2497000006987946,4.382799999802955,1.2497000006987946,0.1752612626050479,18,3.934244254821806e-07,0.9699999999997887,1.000946875155783,0.3868782135291905,0.3868782135291905,0.3868782135291905,,,0.20614961393113126,0.1513595255948989,4.984227e-03;7.120765e-04;2.188993e-04;7.410138e-05;2.575188e-05;9.027605e-06;3.174267e-06;1.117306e-06;3.934244e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,0,2,0.05128205128205128,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.0,0.6416530571848671,0.08300815746246663,5.000000000000022,1.1102230246251565e-16,15564029524212.484,0.0,0.0,0.04669208857263763,True,1.0,9,18,2.0,0.23499999952036887,1.1709999998856802,5.518300000403542,1.1709999998856802,0.18704013665361435,18,3.5219219640669763e-07,0.9747502534233934,0.9995902423852117,0.3840489799139795,0.22840452717662038,0.45680905435324076,,,0.19895818787824468,0.15341123238690596,4.975241e-03;6.977978e-04;2.119056e-04;7.085252e-05;2.430848e-05;8.410512e-06;2.918348e-06;1.013640e-06;3.521922e-07,2;2;2;2;2;2;2;2;2,True,4.0,48.369799998909,3.523779981140507e-07,0.0002397603017996848,3.479491871277718e-05,E1
40,0,2,0.05128205128205128,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.0,0.6416530571848671,0.08300815746246663,5.000000000000022,1.1102230246251565e-16,15564029524212.484,0.0,0.0,0.04669208857263763,True,1.0,9,18,2.0,0.1609999999345746,1.2785999988409458,4.356999999799882,1.2785999988409458,0.17129985937630676,18,3.5219219640669763e-07,0.9747502534233934,0.9995902423852117,0.3840489799139945,0.22840452717662765,0.4568090543532553,,,0.19895818787829148,0.15341123238690596,4.975241e-03;6.977978e-04;2.119056e-04;7.085252e-05;2.430848e-05;8.410512e-06;2.918348e-06;1.013640e-06;3.521922e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,1,2,0.05128205128205128,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,2.5,0.6416530571848671,0.08300815746246663,1.4999999999999996,1.1102230246251565e-16,31128059048424.96,0.0,0.0,0.0389100738105312,True,1.0,8,16,2.0,0.17719999959808774,0.9989000009227311,4.249399999025627,0.9989000009227311,0.19490239245185453,16,7.24592207457242e-07,0.97510281710968,0.9970444088374668,0.18771033782673638,0.15499153390090262,0.30998306780180523,,,0.17755489283355338,0.15282392097189879,4.960280e-03;6.473850e-04;1.887468e-04;6.052385e-05;1.987920e-05;6.578629e-06;2.182420e-06;7.245922e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,1,2,0.05128205128205128,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,2.5,0.6416530571848671,0.08300815746246663,1.4999999999999996,1.1102230246251565e-16,31128059048424.96,0.0,0.0,0.0389100738105312,True,1.0,8,16,2.0,0.15979999989212956,1.1398000006010989,4.1841999991447665,1.1398000006010989,0.17080891375445426,16,7.245922073462197e-07,0.9751028171096802,0.9970444088374668,0.1877103378267466,0.15499153390091208,0.30998306780182416,,,0.17755489283361753,0.15282392097189879,4.960280e-03;6.473850e-04;1.887468e-04;6.052385e-05;1.987920e-05;6.578629e-06;2.182420e-06;7.245922e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,2,2,0.05128205128205128,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,3.5,0.6416530571848671,0.08300815746246663,2.4999999999999964,1.1102230246251565e-16,31128059048424.984,0.0,0.0,0.05447410333474367,True,1.0,9,18,2.0,0.1720000000204891,1.1224999998376006,4.23899999987043,1.1224999998376006,0.19512160359170388,18,4.5590237873760486e-07,0.9750414290018032,1.0008135649456502,0.19374103384586497,0.13256814695735947,0.26513629391471893,,,0.20819345731200703,0.15410784212392936,4.957781e-03;7.312171e-04;2.283532e-04;7.858425e-05;2.778462e-05;9.913662e-06;3.548597e-06;1.271673e-06;4.559024e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,2,2,0.05128205128205128,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,3.5,0.6416530571848671,0.08300815746246663,2.4999999999999964,1.1102230246251565e-16,31128059048424.984,0.0,0.0,0.05447410333474367,True,1.0,9,18,2.0,0.16680000044289045,1.322000000072876,4.4100000013713725,1.322000000072876,0.16567624809979287,18,4.5590237873760486e-07,0.9750414290018032,1.0008135649456502,0.19374103384586688,0.13256814695735974,0.2651362939147195,,,0.20819345731201902,0.15410784212392936,4.957781e-03;7.312171e-04;2.283532e-04;7.858425e-05;2.778462e-05;9.913662e-06;3.548597e-06;1.271673e-06;4.559024e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,3,2,0.05128205128205128,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.5,0.6416530571848671,0.08300815746246663,1.333333333333328,0.0,46692088572637.555,0.0,0.0,0.054474103334743694,True,1.0,8,16,2.0,0.158200000441866,1.0142999999516178,4.085200000190525,1.0142999999516178,0.19194321207659137,16,8.143731802245924e-07,0.9699999999997678,0.9971294298528338,0.12391093035903314,0.10900483676791238,0.21800967353582476,,,0.18146056650210557,0.15267525619055858,4.961550e-03;6.600582e-04;1.955857e-04;6.370517e-05;2.126373e-05;7.153053e-06;2.412507e-06;8.143732e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,3,2,0.05128205128205128,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.5,0.6416530571848671,0.08300815746246663,1.333333333333328,0.0,46692088572637.555,0.0,0.0,0.054474103334743694,True,1.0,8,16,2.0,0.1638000012462726,1.1379000006854767,4.203799999231705,1.1379000006854767,0.17109412064567975,16,8.143731801135701e-07,0.9699999999997678,0.9971294298528339,0.12391093035903564,0.10900483676791567,0.21800967353583134,,,0.18146056650215664,0.15267525619055858,4.961550e-03;6.600582e-04;1.955857e-04;6.370517e-05;2.126373e-05;7.153053e-06;2.412507e-06;8.143732e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,4,2,0.05128205128205128,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,1.0,0.6416530571848671,0.08300815746246663,1.0000000000000002,0.0,15564029524212.473,0.0,0.0,0.015564029524212476,True,1.0,9,18,2.0,0.18760000057227444,1.1125000000902219,4.222900000968366,1.1125000000902219,0.19687550560201125,18,4.034841234457076e-07,0.9699999999997887,1.0012575337379166,0.3871196089335569,0.38699891123136176,0.7739978224627235,,,0.20652678658090526,0.1513595255948989,4.984227e-03;7.156223e-04;2.205786e-04;7.487634e-05;2.609647e-05;9.175490e-06;3.235922e-06;1.142432e-06;4.034841e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,4,2,0.05128205128205128,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,1.0,0.6416530571848671,0.08300815746246663,1.0000000000000002,0.0,15564029524212.473,0.0,0.0,0.015564029524212476,True,1.0,9,18,2.0,0.23710000095888972,1.3041999991401099,4.656099999920116,1.3041999991401099,0.16793743301978817,18,4.034841230016184e-07,0.9699999999997887,1.001257533737917,0.3871196089335742,0.38699891123138236,0.7739978224627647,,,0.20652678658095927,0.1513595255948989,4.984227e-03;7.156223e-04;2.205786e-04;7.487634e-05;2.609647e-05;9.175490e-06;3.235922e-06;1.142432e-06;4.034841e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,0,3,0.07692307692307693,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.6666666666666665,0.6416530571848671,0.08300815746246663,6.854101966249677,0.4472135954999577,1.0000000000000013,0.2222222222222221,0.14907119849998585,0.05706810825544587,True,1.0,10,16,1.6,0.22079999871493783,1.4865000011923257,5.176399999982095,1.4865000011923257,0.13097073652461502,16,4.3203148070158903e-07,0.9747502534233934,0.9995905669102417,0.38525691000452356,0.07273327355963902,0.46104368030809506,,,0.1931965341150951,0.15410262577236797,4.945507e-03;7.055991e-04;2.371544e-04;1.071550e-05;7.215758e-05;3.402849e-06;2.515082e-05;1.219937e-06;8.802133e-06;4.320315e-07,2;2;2;1;2;1;2;1;2;1,True,4.0,41.43180000028224,5.90783571063902e-07,0.002109843051085963,0.00030768262296854143,E1
40,0,3,0.07692307692307693,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.6666666666666665,0.6416530571848671,0.08300815746246663,6.854101966249677,0.4472135954999577,1.0000000000000013,0.2222222222222221,0.14907119849998585,0.05706810825544587,True,1.0,16,22,1.375,0.28650000058405567,2.128499998434563,5.680399999619112,2.128499998434563,0.12576744195296263,22,7.357958944353982e-07,0.9747502534233934,0.999590254465337,0.38549609286555586,0.07276252119108584,0.46129567153011714,,,0.19399455797033552,0.15410262577236797,4.945507e-03;3.498305e-03;6.024141e-04;8.233457e-04;2.362204e-04;1.561696e-04;5.930931e-05;2.386761e-05;1.457619e-05;1.048569e-05;7.164906e-06;4.995171e-06;3.911622e-06;2.577504e-06;1.687809e-06;7.357959e-07,2;2;1;1;2;2;1;1;1;1;1;1;1;2;2;1,,,,,,,E1
40,1,3,0.07692307692307693,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,3.6666666666666665,0.6416530571848671,0.08300815746246663,13.684658438426473,0.8164965809277259,1.0000000000000004,0.3,0.2721655269759086,0.05706810825544575,True,1.0,6,10,1.6666666666666667,0.1658000001043547,0.7215999994514277,3.758499999094056,0.7215999994514277,0.16862527729005425,10,8.364774877200887e-07,0.9750768738975707,0.9970470633641146,0.1882612910591585,0.05852087154482177,0.24961809836561735,,,0.1632206138137169,0.1541074313405523,4.915136e-03;6.497212e-04;1.960969e-04;2.501121e-06;6.172814e-05;8.364775e-07,2;2;2;1;2;1,,,,,,,E1
40,1,3,0.07692307692307693,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,3.6666666666666665,0.6416530571848671,0.08300815746246663,13.684658438426473,0.8164965809277259,1.0000000000000004,0.3,0.2721655269759086,0.05706810825544575,True,1.0,38,54,1.4210526315789473,0.22640000133833382,5.666999999448308,9.020699999382487,5.666999999448308,0.11594706194882072,54,8.264663041712694e-07,0.9750808607760914,0.9970444415489297,0.189167192030157,0.058732446607205335,0.250664461947946,,,0.16934966855210445,0.1541074313405523,4.915136e-03;2.748670e-03;4.755093e-04;4.891324e-04;4.018566e-04;4.718090e-04;3.179526e-04;2.166029e-04;1.420895e-04;1.580255e-04;1.295264e-04;1.466578e-04;1.035158e-04;6.861996e-05;4.560345e-05;4.919461e-05;4.121123e-05;4.546302e-05;3.295479e-05;2.178702e-05;1.453999e-05;1.545023e-05;1.299262e-05;1.412467e-05;1.038701e-05;6.913917e-06;4.621098e-06;4.856736e-06;4.074548e-06;4.375931e-06;3.255208e-06;3.221676e-06;2.560256e-06;1.641068e-06;1.096418e-06;1.185112e-06;1.011988e-06;8.264663e-07,2;3;2;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;2,,,,,,,E1
40,2,3,0.07692307692307693,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,5.666666666666667,0.6416530571848671,0.08300815746246663,6.854101966249676,0.7071067811865475,1.0000000000000004,0.27777777777777773,0.23570226039551576,0.08819616730387071,True,1.0,9,18,2.0,0.1768000001902692,1.1336000006849645,4.305700000259094,1.1336000006849645,0.19321100905756644,18,4.5590237873760486e-07,0.9749998982642568,1.0008135649456502,0.19374103384586497,0.07194020783567845,0.2671768865048658,,,0.20819345731200703,0.15537723931623787,4.957781e-03;7.312171e-04;2.283532e-04;7.858425e-05;2.778462e-05;9.913662e-06;3.548597e-06;1.271673e-06;4.559024e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,2,3,0.07692307692307693,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,5.666666666666667,0.6416530571848671,0.08300815746246663,6.854101966249676,0.7071067811865475,1.0000000000000004,0.27777777777777773,0.23570226039551576,0.08819616730387071,True,1.0,25,36,1.44,0.20539999968605116,3.248600000006263,6.516299999930197,3.248600000006263,0.1348420858213247,36,6.251355162412153e-07,0.9750004111148088,1.0008140208546454,0.19376386581222949,0.07191791979567362,0.2671647439713356,,,0.2083358403262378,0.15537723931623787,4.957781e-03;3.079287e-03;4.947564e-04;5.121280e-04;3.198019e-04;3.429587e-04;2.103071e-04;2.107801e-04;1.382650e-04;9.489882e-05;4.743775e-05;4.966329e-05;3.500807e-05;2.745065e-05;1.382557e-05;1.450724e-05;1.038361e-05;8.164762e-06;4.116666e-06;4.416902e-06;2.770611e-06;2.723477e-06;1.840041e-06;1.241696e-06;6.251355e-07,2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;2;1;1;2;1;2;2;1,,,,,,,E1
40,3,3,0.07692307692307693,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.3333333333333335,0.6416530571848671,0.08300815746246663,1.3333333333333375,0.0,46692088572637.37,0.0,0.0,0.05188009841404165,True,1.0,8,16,2.0,0.1627000001462875,1.0179999990214128,4.08390000120562,1.0179999990214128,0.19124557975162132,16,8.591314267780703e-07,0.9699999999997678,0.9975073605767386,0.12579292696928598,0.12391093035903314,0.34093622721957,,,0.18261853411798568,0.15320520024172507,4.961550e-03;6.690681e-04;1.994951e-04;6.539524e-05;2.197416e-05;7.442672e-06;2.527547e-06;8.591314e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,3,3,0.07692307692307693,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000042,0.025871074870932393,7,3.3333333333333335,0.6416530571848671,0.08300815746246663,1.3333333333333375,0.0,46692088572637.37,0.0,0.0,0.05188009841404165,True,1.0,8,16,2.0,0.16730000061215833,1.1439999998401618,4.246000000421191,1.1439999998401618,0.17018181820559578,16,8.59131426667048e-07,0.9699999999997678,0.9975073605767386,0.12579292696929084,0.12391093035903564,0.3409362272195816,,,0.18261853411803125,0.15320520024172507,4.961550e-03;6.690681e-04;1.994951e-04;6.539524e-05;2.197416e-05;7.442672e-06;2.527547e-06;8.591314e-07,2;2;2;2;2;2;2;2,,,,,,,E1
40,4,3,0.07692307692307693,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,2.0,0.6416530571848671,0.08300815746246663,4.000000000000011,0.0,15564029524212.473,0.0,0.0,0.031128059048425,True,1.0,9,18,2.0,0.473000000056345,1.355499998680898,5.068500000561471,1.355499998680898,0.16158170432544652,18,4.034841234457076e-07,0.9699999999997887,1.0012575337379166,0.3871196089335569,0.3868782135291667,0.8662724410157006,,,0.20652678658090526,0.15315285089190275,4.984227e-03;7.156223e-04;2.205786e-04;7.487634e-05;2.609647e-05;9.175490e-06;3.235922e-06;1.142432e-06;4.034841e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,4,3,0.07692307692307693,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000017,0.025487326094243618,7,2.0,0.6416530571848671,0.08300815746246663,4.000000000000011,0.0,15564029524212.473,0.0,0.0,0.031128059048425,True,1.0,9,18,2.0,0.17449999904783908,1.3062000016361708,4.41809999938414,1.3062000016361708,0.1676802937725053,18,4.034841230016184e-07,0.9699999999997887,1.001257533737917,0.3871196089335742,0.3868782135291905,0.8662724410157463,,,0.20652678658095927,0.15315285089190275,4.984227e-03;7.156223e-04;2.205786e-04;7.487634e-05;2.609647e-05;9.175490e-06;3.235922e-06;1.142432e-06;4.034841e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,0,4,0.10256410256410256,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.75,0.6416530571848671,0.08300815746246663,6.854101966249677,0.4472135954999577,1.0000000000000013,0.16666666666666657,0.07453559924999292,0.058365110715796906,True,1.0,10,16,1.6,0.20930000027874485,1.5169999987847405,5.207499998505227,1.5169999987847405,0.12833750834275767,16,4.3203148070158903e-07,0.9750411142734049,0.9995905669102417,0.38525691000452356,0.08210254868360856,0.5525155041156732,,,0.1931965341150951,0.15410262577236797,4.947898e-03;7.055991e-04;2.371544e-04;1.071550e-05;7.215758e-05;3.402849e-06;2.515082e-05;1.219937e-06;8.802133e-06;4.320315e-07,2;2;2;1;2;1;2;1;2;1,True,4.0,50.164199999926495,5.907835712859466e-07,0.002109843535275717,0.00030768262296854143,E1
40,0,4,0.10256410256410256,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000039,0.025496915915996933,7,3.75,0.6416530571848671,0.08300815746246663,6.854101966249677,0.4472135954999577,1.0000000000000013,0.16666666666666657,0.07453559924999292,0.058365110715796906,True,1.0,16,22,1.375,0.3102999999100575,2.182800000809948,5.675099999280064,2.182800000809948,0.12263881248885328,22,7.357958944353982e-07,0.9750424659659596,0.999590254465337,0.38549609286555586,0.08213640939410076,0.5528059691272328,,,0.19399455797033552,0.15410262577236797,4.947898e-03;3.498305e-03;6.024141e-04;8.233457e-04;2.362204e-04;1.561696e-04;5.930931e-05;2.386761e-05;1.457619e-05;1.048569e-05;7.164906e-06;4.995171e-06;3.911622e-06;2.577504e-06;1.687809e-06;7.357959e-07,2;2;1;1;2;2;1;1;1;1;1;1;1;2;2;1,,,,,,,E1
40,1,4,0.10256410256410256,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,3.25,0.6416530571848671,0.08300815746246663,13.684658438426473,0.8164965809277259,1.0000000000000004,0.22499999999999998,0.1360827634879543,0.05058309595369055,True,1.0,9,18,2.0,0.31260000105248764,1.5015999997558538,5.861200001163525,1.5015999997558538,0.14586041558045504,18,4.5850426455551485e-07,0.9750797738115768,1.000162355640959,0.19431800037770106,0.12398646266081484,0.4451258856653797,,,0.21258246857912305,0.1541074313405523,4.979570e-03;7.310810e-04;2.284770e-04;7.869133e-05;2.784602e-05;9.944138e-06;3.562606e-06;1.277811e-06;4.585043e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
40,1,4,0.10256410256410256,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000015,0.02584312413815851,7,3.25,0.6416530571848671,0.08300815746246663,13.684658438426473,0.8164965809277259,1.0000000000000004,0.22499999999999998,0.1360827634879543,0.05058309595369055,True,1.0,38,54,1.4210526315789473,0.2905999990616692,4.978500001016073,8.787200000369921,4.978500001016073,0.13198192223880623,54,8.264663041712694e-07,0.9750808607760914,1.0001628141451846,0.19434097895738725,0.12394981931868117,0.4450054409053332,,,0.2127258594272493,0.1541074313405523,4.979570e-03;2.748670e-03;4.755093e-04;4.891324e-04;4.018566e-04;4.718090e-04;3.179526e-04;2.166029e-04;1.420895e-04;1.580255e-04;1.295264e-04;1.466578e-04;1.035158e-04;6.861996e-05;4.560345e-05;4.919461e-05;4.121123e-05;4.546302e-05;3.295479e-05;2.178702e-05;1.453999e-05;1.545023e-05;1.299262e-05;1.412467e-05;1.038701e-05;6.913917e-06;4.621098e-06;4.856736e-06;4.074548e-06;4.375931e-06;3.255208e-06;3.221676e-06;2.560256e-06;1.641068e-06;1.096418e-06;1.185112e-06;1.011988e-06;8.264663e-07,2;3;2;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;2,,,,,,,E1
40,2,4,0.10256410256410256,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000037,0.025680658562590046,7,7.25,0.6416530571848671,0.08300815746246663,30.109645193876556,0.9354143466934852,0.9999999999999997,0.4559523809523811,0.2801283898655693,0.11283921405054065,True,1.0,6,10,1.6666666666666667,0.16280000090773683,0.7275999996636529,3.830999999991036,0.7275999996636529,0.16723474444234324,10,6.120842159784701e-07,0.9750067863700199,0.996320604540601,0.07218020088323654,0.02578708059399664,0.12502422636374688,,,0.12078358410555112,0.15515641506880623,4.802767e-03;5.871140e-04;1.688374e-04;1.959764e-06;5.051882e-05;6.120842e-07,2;2;2;1;2;1,,,,,,,E1
