tau,t_tpf,t_nr,speedup,tpf_per_scenario,nr_per_scenario,tpf_converged,nr_converged
1,0.16255550005007535,0.03288139996584505,0.2022779909367318,162.55550005007535,32.88139996584505,True,True
10,0.1305055000120774,0.2154443000908941,1.6508446009628421,13.05055000120774,21.54443000908941,True,True
50,0.17042229999788105,1.0544027000432834,6.1869995889997575,3.408445999957621,21.088054000865668,True,True
100,0.15108970005530864,2.1023397999815643,13.914514352811418,1.5108970005530864,21.023397999815643,True,True
500,0.7672506000380963,10.918300800025463,14.230423279543002,1.5345012000761926,21.836601600050926,True,True
1000,2.0628310999600217,22.34801260009408,10.833660885046378,2.0628310999600217,22.34801260009408,True,True
5000,17.970140299992636,112.73696680006105,6.273571876347969,3.594028059998527,22.54739336001221,True,True
